gap_id,candidate_id,first_covered_sample,last_covered_sample,covered_samples,total_required_samples,coverage_ratio,full_cover,covered_sample_ranges,min_access_margin_db,relay_g01_margin_db,lon,lat,agl_height
G003535,RP006112,0,79,80,80,1.0,1,0-79,0.40131799563445725,0.8919131962929043,109.26791666666666,23.04625,20.0
G003536,RP006112,0,79,80,80,1.0,1,0-79,0.40131799563445725,0.8919131962929043,109.26791666666666,23.04625,20.0
G003538,RP006112,0,79,80,80,1.0,1,0-79,0.40131799563445725,0.8919131962929043,109.26791666666666,23.04625,20.0
G003539,RP006112,0,79,80,80,1.0,1,0-79,0.40131799563445725,0.8919131962929043,109.26791666666666,23.04625,20.0
G003540,RP006112,0,79,80,80,1.0,1,0-79,0.40131799563445725,0.8919131962929043,109.26791666666666,23.04625,20.0
G003541,RP006112,0,79,80,80,1.0,1,0-79,0.40131799563445725,0.8919131962929043,109.26791666666666,23.04625,20.0
G003543,RP006112,0,79,80,80,1.0,1,0-79,0.40131799563445725,0.8919131962929043,109.26791666666666,23.04625,20.0
G003544,RP006112,0,79,80,80,1.0,1,0-79,0.40131799563445725,0.8919131962929043,109.26791666666666,23.04625,20.0
G003545,RP006112,0,79,80,80,1.0,1,0-79,0.40131799563445725,0.8919131962929043,109.26791666666666,23.04625,20.0
G003546,RP006112,0,79,80,80,1.0,1,0-79,0.40131799563445725,0.8919131962929043,109.26791666666666,23.04625,20.0
G003547,RP006112,0,79,80,80,1.0,1,0-79,0.40131799563445725,0.8919131962929043,109.26791666666666,23.04625,20.0
G003548,RP006112,0,79,80,80,1.0,1,0-79,0.40131799563445725,0.8919131962929043,109.26791666666666,23.04625,20.0
G003549,RP006112,0,79,80,80,1.0,1,0-79,0.40131799563445725,0.8919131962929043,109.26791666666666,23.04625,20.0
G003550,RP006112,0,79,80,80,1.0,1,0-79,0.40131799563445725,0.8919131962929043,109.26791666666666,23.04625,20.0
G003551,RP006112,0,79,80,80,1.0,1,0-79,0.40131799563445725,0.8919131962929043,109.26791666666666,23.04625,20.0
G003480,RP006114,0,79,80,80,1.0,1,0-79,0.09944852648663982,0.7756145335169862,109.26902777777778,23.04625,20.0
G003481,RP006114,0,79,80,80,1.0,1,0-79,0.09944852648663982,0.7756145335169862,109.26902777777778,23.04625,20.0
G003489,RP006114,0,79,80,80,1.0,1,0-79,0.09944852648663982,0.7756145335169862,109.26902777777778,23.04625,20.0
G003505,RP006114,0,79,80,80,1.0,1,0-79,0.09944852648663982,0.7756145335169862,109.26902777777778,23.04625,20.0
G003506,RP006114,0,79,80,80,1.0,1,0-79,0.09944852648663982,0.7756145335169862,109.26902777777778,23.04625,20.0
G003507,RP006114,0,79,80,80,1.0,1,0-79,0.09944852648663982,0.7756145335169862,109.26902777777778,23.04625,20.0
G003508,RP006114,0,79,80,80,1.0,1,0-79,0.09944852648663982,0.7756145335169862,109.26902777777778,23.04625,20.0
G003509,RP006114,0,79,80,80,1.0,1,0-79,0.09944852648663982,0.7756145335169862,109.26902777777778,23.04625,20.0
G003516,RP006114,0,79,80,80,1.0,1,0-79,0.09944852648663982,0.7756145335169862,109.26902777777778,23.04625,20.0
G003517,RP006114,0,79,80,80,1.0,1,0-79,0.09944852648663982,0.7756145335169862,109.26902777777778,23.04625,20.0
G003518,RP006114,0,79,80,80,1.0,1,0-79,0.09944852648663982,0.7756145335169862,109.26902777777778,23.04625,20.0
G003525,RP006114,0,79,80,80,1.0,1,0-79,0.09944852648663982,0.7756145335169862,109.26902777777778,23.04625,20.0
G003526,RP006114,0,79,80,80,1.0,1,0-79,0.09944852648663982,0.7756145335169862,109.26902777777778,23.04625,20.0
G003534,RP006114,0,79,80,80,1.0,1,0-79,0.09944852648663982,0.7756145335169862,109.26902777777778,23.04625,20.0
G003535,RP006114,0,79,80,80,1.0,1,0-79,0.09944852648663982,0.7756145335169862,109.26902777777778,23.04625,20.0
G003536,RP006114,0,79,80,80,1.0,1,0-79,0.09944852648663982,0.7756145335169862,109.26902777777778,23.04625,20.0
G003538,RP006114,0,79,80,80,1.0,1,0-79,0.09944852648663982,0.7756145335169862,109.26902777777778,23.04625,20.0
G003539,RP006114,0,79,80,80,1.0,1,0-79,0.09944852648663982,0.7756145335169862,109.26902777777778,23.04625,20.0
G003540,RP006114,0,79,80,80,1.0,1,0-79,0.09944852648663982,0.7756145335169862,109.26902777777778,23.04625,20.0
G003541,RP006114,0,79,80,80,1.0,1,0-79,0.09944852648663982,0.7756145335169862,109.26902777777778,23.04625,20.0
G003543,RP006114,0,79,80,80,1.0,1,0-79,0.09944852648663982,0.7756145335169862,109.26902777777778,23.04625,20.0
G003544,RP006114,0,79,80,80,1.0,1,0-79,0.09944852648663982,0.7756145335169862,109.26902777777778,23.04625,20.0
G003545,RP006114,0,79,80,80,1.0,1,0-79,0.09944852648663982,0.7756145335169862,109.26902777777778,23.04625,20.0
G003546,RP006114,0,79,80,80,1.0,1,0-79,0.09944852648663982,0.7756145335169862,109.26902777777778,23.04625,20.0
G003547,RP006114,0,79,80,80,1.0,1,0-79,0.09944852648663982,0.7756145335169862,109.26902777777778,23.04625,20.0
G003548,RP006114,0,79,80,80,1.0,1,0-79,0.09944852648663982,0.7756145335169862,109.26902777777778,23.04625,20.0
G003549,RP006114,0,79,80,80,1.0,1,0-79,0.09944852648663982,0.7756145335169862,109.26902777777778,23.04625,20.0
G003550,RP006114,0,79,80,80,1.0,1,0-79,0.09944852648663982,0.7756145335169862,109.26902777777778,23.04625,20.0
G003551,RP006114,0,79,80,80,1.0,1,0-79,0.09944852648663982,0.7756145335169862,109.26902777777778,23.04625,20.0
G003480,RP006687,0,79,80,80,1.0,1,0-79,0.09349591409224445,1.1567438333386235,109.26902777777778,23.042916666666667,300.0
G003481,RP006687,0,79,80,80,1.0,1,0-79,0.09349591409224445,1.1567438333386235,109.26902777777778,23.042916666666667,300.0
G003489,RP006687,0,79,80,80,1.0,1,0-79,0.09349591409224445,1.1567438333386235,109.26902777777778,23.042916666666667,300.0
G003505,RP006687,0,79,80,80,1.0,1,0-79,0.09349591409224445,1.1567438333386235,109.26902777777778,23.042916666666667,300.0
G003506,RP006687,0,79,80,80,1.0,1,0-79,0.09349591409224445,1.1567438333386235,109.26902777777778,23.042916666666667,300.0
G003507,RP006687,0,79,80,80,1.0,1,0-79,0.09349591409224445,1.1567438333386235,109.26902777777778,23.042916666666667,300.0
G003508,RP006687,0,79,80,80,1.0,1,0-79,0.09349591409224445,1.1567438333386235,109.26902777777778,23.042916666666667,300.0
G003509,RP006687,0,79,80,80,1.0,1,0-79,0.09349591409224445,1.1567438333386235,109.26902777777778,23.042916666666667,300.0
G003516,RP006687,0,79,80,80,1.0,1,0-79,0.09349591409224445,1.1567438333386235,109.26902777777778,23.042916666666667,300.0
G003517,RP006687,0,79,80,80,1.0,1,0-79,0.09349591409224445,1.1567438333386235,109.26902777777778,23.042916666666667,300.0
G003518,RP006687,0,79,80,80,1.0,1,0-79,0.09349591409224445,1.1567438333386235,109.26902777777778,23.042916666666667,300.0
G003525,RP006687,0,79,80,80,1.0,1,0-79,0.09349591409224445,1.1567438333386235,109.26902777777778,23.042916666666667,300.0
G003526,RP006687,0,79,80,80,1.0,1,0-79,0.09349591409224445,1.1567438333386235,109.26902777777778,23.042916666666667,300.0
G003534,RP006687,0,79,80,80,1.0,1,0-79,0.09349591409224445,1.1567438333386235,109.26902777777778,23.042916666666667,300.0
G003535,RP006687,0,79,80,80,1.0,1,0-79,0.09349591409224445,1.1567438333386235,109.26902777777778,23.042916666666667,300.0
G003536,RP006687,0,79,80,80,1.0,1,0-79,0.09349591409224445,1.1567438333386235,109.26902777777778,23.042916666666667,300.0
G003538,RP006687,0,79,80,80,1.0,1,0-79,0.09349591409224445,1.1567438333386235,109.26902777777778,23.042916666666667,300.0
G003539,RP006687,0,79,80,80,1.0,1,0-79,0.09349591409224445,1.1567438333386235,109.26902777777778,23.042916666666667,300.0
G003540,RP006687,0,79,80,80,1.0,1,0-79,0.09349591409224445,1.1567438333386235,109.26902777777778,23.042916666666667,300.0
G003541,RP006687,0,79,80,80,1.0,1,0-79,0.09349591409224445,1.1567438333386235,109.26902777777778,23.042916666666667,300.0
G003543,RP006687,0,79,80,80,1.0,1,0-79,0.09349591409224445,1.1567438333386235,109.26902777777778,23.042916666666667,300.0
G003544,RP006687,0,79,80,80,1.0,1,0-79,0.09349591409224445,1.1567438333386235,109.26902777777778,23.042916666666667,300.0
G003545,RP006687,0,79,80,80,1.0,1,0-79,0.09349591409224445,1.1567438333386235,109.26902777777778,23.042916666666667,300.0
G003546,RP006687,0,79,80,80,1.0,1,0-79,0.09349591409224445,1.1567438333386235,109.26902777777778,23.042916666666667,300.0
G003547,RP006687,0,79,80,80,1.0,1,0-79,0.09349591409224445,1.1567438333386235,109.26902777777778,23.042916666666667,300.0
G003548,RP006687,0,79,80,80,1.0,1,0-79,0.09349591409224445,1.1567438333386235,109.26902777777778,23.042916666666667,300.0
G003549,RP006687,0,79,80,80,1.0,1,0-79,0.09349591409224445,1.1567438333386235,109.26902777777778,23.042916666666667,300.0
G003550,RP006687,0,79,80,80,1.0,1,0-79,0.09349591409224445,1.1567438333386235,109.26902777777778,23.042916666666667,300.0
G003551,RP006687,0,79,80,80,1.0,1,0-79,0.09349591409224445,1.1567438333386235,109.26902777777778,23.042916666666667,300.0
G003482,RP005615,0,82,83,83,1.0,1,0-82,0.009970612602941742,0.7874543838558736,109.26458333333333,23.049583333333334,20.0
G003485,RP005615,0,82,83,83,1.0,1,0-82,0.009970612602941742,0.7874543838558736,109.26458333333333,23.049583333333334,20.0
G003493,RP005615,0,82,83,83,1.0,1,0-82,0.009970612602941742,0.7874543838558736,109.26458333333333,23.049583333333334,20.0
G003496,RP005615,0,82,83,83,1.0,1,0-82,0.009970612602941742,0.7874543838558736,109.26458333333333,23.049583333333334,20.0
G003482,RP007466,0,82,83,83,1.0,1,0-82,0.06882763171360295,0.8402930352516762,109.27569444444444,23.03847222222222,300.0
G003485,RP007466,0,82,83,83,1.0,1,0-82,0.06882763171360295,0.8402930352516762,109.27569444444444,23.03847222222222,300.0
G003493,RP007466,0,82,83,83,1.0,1,0-82,0.06882763171360295,0.8402930352516762,109.27569444444444,23.03847222222222,300.0
G003496,RP007466,0,82,83,83,1.0,1,0-82,0.06882763171360295,0.8402930352516762,109.27569444444444,23.03847222222222,300.0
G003482,RP007465,0,82,83,83,1.0,1,0-82,0.208007013687606,0.8666485409671196,109.27569444444444,23.03847222222222,20.0
G003485,RP007465,0,82,83,83,1.0,1,0-82,0.208007013687606,0.8666485409671196,109.27569444444444,23.03847222222222,20.0
G003493,RP007465,0,82,83,83,1.0,1,0-82,0.208007013687606,0.8666485409671196,109.27569444444444,23.03847222222222,20.0
G003496,RP007465,0,82,83,83,1.0,1,0-82,0.208007013687606,0.8666485409671196,109.27569444444444,23.03847222222222,20.0
G003482,RP007272,0,82,83,83,1.0,1,0-82,0.18866801133010824,0.7274487580928337,109.27569444444444,23.039583333333333,300.0
G003485,RP007272,0,82,83,83,1.0,1,0-82,0.18866801133010824,0.7274487580928337,109.27569444444444,23.039583333333333,300.0
G003493,RP007272,0,82,83,83,1.0,1,0-82,0.18866801133010824,0.7274487580928337,109.27569444444444,23.039583333333333,300.0
G003496,RP007272,0,82,83,83,1.0,1,0-82,0.18866801133010824,0.7274487580928337,109.27569444444444,23.039583333333333,300.0
G003482,RP007271,0,82,83,83,1.0,1,0-82,0.2531488523317904,0.7542022064190803,109.27569444444444,23.039583333333333,20.0
G003485,RP007271,0,82,83,83,1.0,1,0-82,0.2531488523317904,0.7542022064190803,109.27569444444444,23.039583333333333,20.0
G003493,RP007271,0,82,83,83,1.0,1,0-82,0.2531488523317904,0.7542022064190803,109.27569444444444,23.039583333333333,20.0
G003496,RP007271,0,82,83,83,1.0,1,0-82,0.2531488523317904,0.7542022064190803,109.27569444444444,23.039583333333333,20.0
G003482,RP007270,0,82,83,83,1.0,1,0-82,0.35790213520569125,0.8682165933998363,109.27458333333334,23.039583333333333,300.0
G003485,RP007270,0,82,83,83,1.0,1,0-82,0.35790213520569125,0.8682165933998363,109.27458333333334,23.039583333333333,300.0
G003493,RP007270,0,82,83,83,1.0,1,0-82,0.35790213520569125,0.8682165933998363,109.27458333333334,23.039583333333333,300.0
G003496,RP007270,0,82,83,83,1.0,1,0-82,0.35790213520569125,0.8682165933998363,109.27458333333334,23.039583333333333,300.0
G003482,RP006878,0,82,83,83,1.0,1,0-82,0.19839211883704877,1.1868963369805812,109.2701388888889,23.041805555555555,20.0
G003485,RP006878,0,82,83,83,1.0,1,0-82,0.19839211883704877,1.1868963369805812,109.2701388888889,23.041805555555555,20.0
G003493,RP006878,0,82,83,83,1.0,1,0-82,0.19839211883704877,1.1868963369805812,109.2701388888889,23.041805555555555,20.0
G003496,RP006878,0,82,83,83,1.0,1,0-82,0.19839211883704877,1.1868963369805812,109.2701388888889,23.041805555555555,20.0
G003482,RP006686,0,82,83,83,1.0,1,0-82,0.21525846125814496,1.1836360712934209,109.26902777777778,23.042916666666667,20.0
G003485,RP006686,0,82,83,83,1.0,1,0-82,0.21525846125814496,1.1836360712934209,109.26902777777778,23.042916666666667,20.0
G003493,RP006686,0,82,83,83,1.0,1,0-82,0.21525846125814496,1.1836360712934209,109.26902777777778,23.042916666666667,20.0
G003496,RP006686,0,82,83,83,1.0,1,0-82,0.21525846125814496,1.1836360712934209,109.26902777777778,23.042916666666667,20.0
G003482,RP007071,0,82,83,83,1.0,1,0-82,0.11363789104426303,1.183001523666647,109.27125,23.040694444444444,20.0
G003485,RP007071,0,82,83,83,1.0,1,0-82,0.11363789104426303,1.183001523666647,109.27125,23.040694444444444,20.0
G003493,RP007071,0,82,83,83,1.0,1,0-82,0.11363789104426303,1.183001523666647,109.27125,23.040694444444444,20.0
G003496,RP007071,0,82,83,83,1.0,1,0-82,0.11363789104426303,1.183001523666647,109.27125,23.040694444444444,20.0
G003482,RP006494,0,82,83,83,1.0,1,0-82,0.1720282918478233,1.1707997819938356,109.26791666666666,23.044027777777778,20.0
G003485,RP006494,0,82,83,83,1.0,1,0-82,0.1720282918478233,1.1707997819938356,109.26791666666666,23.044027777777778,20.0
G003493,RP006494,0,82,83,83,1.0,1,0-82,0.1720282918478233,1.1707997819938356,109.26791666666666,23.044027777777778,20.0
G003496,RP006494,0,82,83,83,1.0,1,0-82,0.1720282918478233,1.1707997819938356,109.26791666666666,23.044027777777778,20.0
G003482,RP006879,0,82,83,83,1.0,1,0-82,0.06207640634139011,1.158743803229882,109.2701388888889,23.041805555555555,300.0
G003485,RP006879,0,82,83,83,1.0,1,0-82,0.06207640634139011,1.158743803229882,109.2701388888889,23.041805555555555,300.0
G003493,RP006879,0,82,83,83,1.0,1,0-82,0.06207640634139011,1.158743803229882,109.2701388888889,23.041805555555555,300.0
G003496,RP006879,0,82,83,83,1.0,1,0-82,0.06207640634139011,1.158743803229882,109.2701388888889,23.041805555555555,300.0
G003482,RP005776,0,82,83,83,1.0,1,0-82,0.32584151846432974,0.8293541745657649,109.26569444444445,23.048472222222223,20.0
G003485,RP005776,0,82,83,83,1.0,1,0-82,0.32584151846432974,0.8293541745657649,109.26569444444445,23.048472222222223,20.0
G003493,RP005776,0,82,83,83,1.0,1,0-82,0.32584151846432974,0.8293541745657649,109.26569444444445,23.048472222222223,20.0
G003496,RP005776,0,82,83,83,1.0,1,0-82,0.32584151846432974,0.8293541745657649,109.26569444444445,23.048472222222223,20.0
G003482,RP005778,0,82,83,83,1.0,1,0-82,0.12588381656041747,0.7214120126626256,109.26680555555555,23.048472222222223,20.0
G003485,RP005778,0,82,83,83,1.0,1,0-82,0.12588381656041747,0.7214120126626256,109.26680555555555,23.048472222222223,20.0
G003493,RP005778,0,82,83,83,1.0,1,0-82,0.12588381656041747,0.7214120126626256,109.26680555555555,23.048472222222223,20.0
G003496,RP005778,0,82,83,83,1.0,1,0-82,0.12588381656041747,0.7214120126626256,109.26680555555555,23.048472222222223,20.0
G003482,RP005937,0,82,83,83,1.0,1,0-82,0.10783840192537753,0.9775597828292888,109.26569444444445,23.047361111111112,20.0
G003485,RP005937,0,82,83,83,1.0,1,0-82,0.10783840192537753,0.9775597828292888,109.26569444444445,23.047361111111112,20.0
G003493,RP005937,0,82,83,83,1.0,1,0-82,0.10783840192537753,0.9775597828292888,109.26569444444445,23.047361111111112,20.0
G003496,RP005937,0,82,83,83,1.0,1,0-82,0.10783840192537753,0.9775597828292888,109.26569444444445,23.047361111111112,20.0
G003482,RP005939,0,82,83,83,1.0,1,0-82,0.5777299727829615,0.8650148065939618,109.26680555555555,23.047361111111112,20.0
G003485,RP005939,0,82,83,83,1.0,1,0-82,0.5777299727829615,0.8650148065939618,109.26680555555555,23.047361111111112,20.0
G003493,RP005939,0,82,83,83,1.0,1,0-82,0.5777299727829615,0.8650148065939618,109.26680555555555,23.047361111111112,20.0
G003496,RP005939,0,82,83,83,1.0,1,0-82,0.5777299727829615,0.8650148065939618,109.26680555555555,23.047361111111112,20.0
G003482,RP006687,0,82,83,83,1.0,1,0-82,0.09349591409224445,1.1567438333386235,109.26902777777778,23.042916666666667,300.0
G003485,RP006687,0,82,83,83,1.0,1,0-82,0.09349591409224445,1.1567438333386235,109.26902777777778,23.042916666666667,300.0
G003493,RP006687,0,82,83,83,1.0,1,0-82,0.09349591409224445,1.1567438333386235,109.26902777777778,23.042916666666667,300.0
G003496,RP006687,0,82,83,83,1.0,1,0-82,0.09349591409224445,1.1567438333386235,109.26902777777778,23.042916666666667,300.0
G003483,RP005615,0,78,79,79,1.0,1,0-78,0.009970612602941742,0.7874543838558736,109.26458333333333,23.049583333333334,20.0
G003488,RP005615,0,78,79,79,1.0,1,0-78,0.009970612602941742,0.7874543838558736,109.26458333333333,23.049583333333334,20.0
G003490,RP005615,0,78,79,79,1.0,1,0-78,0.009970612602941742,0.7874543838558736,109.26458333333333,23.049583333333334,20.0
G003491,RP005615,0,78,79,79,1.0,1,0-78,0.009970612602941742,0.7874543838558736,109.26458333333333,23.049583333333334,20.0
G003494,RP005615,0,78,79,79,1.0,1,0-78,0.009970612602941742,0.7874543838558736,109.26458333333333,23.049583333333334,20.0
G003499,RP005615,0,78,79,79,1.0,1,0-78,0.009970612602941742,0.7874543838558736,109.26458333333333,23.049583333333334,20.0
G003500,RP005615,0,78,79,79,1.0,1,0-78,0.009970612602941742,0.7874543838558736,109.26458333333333,23.049583333333334,20.0
G003501,RP005615,0,78,79,79,1.0,1,0-78,0.009970612602941742,0.7874543838558736,109.26458333333333,23.049583333333334,20.0
G003502,RP005615,0,78,79,79,1.0,1,0-78,0.009970612602941742,0.7874543838558736,109.26458333333333,23.049583333333334,20.0
G003503,RP005615,0,78,79,79,1.0,1,0-78,0.009970612602941742,0.7874543838558736,109.26458333333333,23.049583333333334,20.0
G003504,RP005615,0,78,79,79,1.0,1,0-78,0.009970612602941742,0.7874543838558736,109.26458333333333,23.049583333333334,20.0
G003510,RP005615,0,78,79,79,1.0,1,0-78,0.009970612602941742,0.7874543838558736,109.26458333333333,23.049583333333334,20.0
G003511,RP005615,0,78,79,79,1.0,1,0-78,0.009970612602941742,0.7874543838558736,109.26458333333333,23.049583333333334,20.0
G003512,RP005615,0,78,79,79,1.0,1,0-78,0.009970612602941742,0.7874543838558736,109.26458333333333,23.049583333333334,20.0
G003513,RP005615,0,78,79,79,1.0,1,0-78,0.009970612602941742,0.7874543838558736,109.26458333333333,23.049583333333334,20.0
G003514,RP005615,0,78,79,79,1.0,1,0-78,0.009970612602941742,0.7874543838558736,109.26458333333333,23.049583333333334,20.0
G003515,RP005615,0,78,79,79,1.0,1,0-78,0.009970612602941742,0.7874543838558736,109.26458333333333,23.049583333333334,20.0
G003519,RP005615,0,78,79,79,1.0,1,0-78,0.009970612602941742,0.7874543838558736,109.26458333333333,23.049583333333334,20.0
G003520,RP005615,0,78,79,79,1.0,1,0-78,0.009970612602941742,0.7874543838558736,109.26458333333333,23.049583333333334,20.0
G003521,RP005615,0,78,79,79,1.0,1,0-78,0.009970612602941742,0.7874543838558736,109.26458333333333,23.049583333333334,20.0
G003522,RP005615,0,78,79,79,1.0,1,0-78,0.009970612602941742,0.7874543838558736,109.26458333333333,23.049583333333334,20.0
G003523,RP005615,0,78,79,79,1.0,1,0-78,0.009970612602941742,0.7874543838558736,109.26458333333333,23.049583333333334,20.0
G003524,RP005615,0,78,79,79,1.0,1,0-78,0.009970612602941742,0.7874543838558736,109.26458333333333,23.049583333333334,20.0
G003528,RP005615,0,78,79,79,1.0,1,0-78,0.009970612602941742,0.7874543838558736,109.26458333333333,23.049583333333334,20.0
G003529,RP005615,0,78,79,79,1.0,1,0-78,0.009970612602941742,0.7874543838558736,109.26458333333333,23.049583333333334,20.0
G003530,RP005615,0,78,79,79,1.0,1,0-78,0.009970612602941742,0.7874543838558736,109.26458333333333,23.049583333333334,20.0
G003531,RP005615,0,78,79,79,1.0,1,0-78,0.009970612602941742,0.7874543838558736,109.26458333333333,23.049583333333334,20.0
G003532,RP005615,0,78,79,79,1.0,1,0-78,0.009970612602941742,0.7874543838558736,109.26458333333333,23.049583333333334,20.0
G003533,RP005615,0,78,79,79,1.0,1,0-78,0.009970612602941742,0.7874543838558736,109.26458333333333,23.049583333333334,20.0
G003542,RP005615,0,78,79,79,1.0,1,0-78,0.009970612602941742,0.7874543838558736,109.26458333333333,23.049583333333334,20.0
G003483,RP007466,0,78,79,79,1.0,1,0-78,0.06882763171360295,0.8402930352516762,109.27569444444444,23.03847222222222,300.0
G003488,RP007466,0,78,79,79,1.0,1,0-78,0.06882763171360295,0.8402930352516762,109.27569444444444,23.03847222222222,300.0
G003490,RP007466,0,78,79,79,1.0,1,0-78,0.06882763171360295,0.8402930352516762,109.27569444444444,23.03847222222222,300.0
G003491,RP007466,0,78,79,79,1.0,1,0-78,0.06882763171360295,0.8402930352516762,109.27569444444444,23.03847222222222,300.0
G003494,RP007466,0,78,79,79,1.0,1,0-78,0.06882763171360295,0.8402930352516762,109.27569444444444,23.03847222222222,300.0
G003499,RP007466,0,78,79,79,1.0,1,0-78,0.06882763171360295,0.8402930352516762,109.27569444444444,23.03847222222222,300.0
G003500,RP007466,0,78,79,79,1.0,1,0-78,0.06882763171360295,0.8402930352516762,109.27569444444444,23.03847222222222,300.0
G003501,RP007466,0,78,79,79,1.0,1,0-78,0.06882763171360295,0.8402930352516762,109.27569444444444,23.03847222222222,300.0
G003502,RP007466,0,78,79,79,1.0,1,0-78,0.06882763171360295,0.8402930352516762,109.27569444444444,23.03847222222222,300.0
G003503,RP007466,0,78,79,79,1.0,1,0-78,0.06882763171360295,0.8402930352516762,109.27569444444444,23.03847222222222,300.0
G003504,RP007466,0,78,79,79,1.0,1,0-78,0.06882763171360295,0.8402930352516762,109.27569444444444,23.03847222222222,300.0
G003510,RP007466,0,78,79,79,1.0,1,0-78,0.06882763171360295,0.8402930352516762,109.27569444444444,23.03847222222222,300.0
G003511,RP007466,0,78,79,79,1.0,1,0-78,0.06882763171360295,0.8402930352516762,109.27569444444444,23.03847222222222,300.0
G003512,RP007466,0,78,79,79,1.0,1,0-78,0.06882763171360295,0.8402930352516762,109.27569444444444,23.03847222222222,300.0
G003513,RP007466,0,78,79,79,1.0,1,0-78,0.06882763171360295,0.8402930352516762,109.27569444444444,23.03847222222222,300.0
G003514,RP007466,0,78,79,79,1.0,1,0-78,0.06882763171360295,0.8402930352516762,109.27569444444444,23.03847222222222,300.0
G003515,RP007466,0,78,79,79,1.0,1,0-78,0.06882763171360295,0.8402930352516762,109.27569444444444,23.03847222222222,300.0
G003519,RP007466,0,78,79,79,1.0,1,0-78,0.06882763171360295,0.8402930352516762,109.27569444444444,23.03847222222222,300.0
G003520,RP007466,0,78,79,79,1.0,1,0-78,0.06882763171360295,0.8402930352516762,109.27569444444444,23.03847222222222,300.0
G003521,RP007466,0,78,79,79,1.0,1,0-78,0.06882763171360295,0.8402930352516762,109.27569444444444,23.03847222222222,300.0
G003522,RP007466,0,78,79,79,1.0,1,0-78,0.06882763171360295,0.8402930352516762,109.27569444444444,23.03847222222222,300.0
G003523,RP007466,0,78,79,79,1.0,1,0-78,0.06882763171360295,0.8402930352516762,109.27569444444444,23.03847222222222,300.0
G003524,RP007466,0,78,79,79,1.0,1,0-78,0.06882763171360295,0.8402930352516762,109.27569444444444,23.03847222222222,300.0
G003528,RP007466,0,78,79,79,1.0,1,0-78,0.06882763171360295,0.8402930352516762,109.27569444444444,23.03847222222222,300.0
G003529,RP007466,0,78,79,79,1.0,1,0-78,0.06882763171360295,0.8402930352516762,109.27569444444444,23.03847222222222,300.0
G003530,RP007466,0,78,79,79,1.0,1,0-78,0.06882763171360295,0.8402930352516762,109.27569444444444,23.03847222222222,300.0
G003531,RP007466,0,78,79,79,1.0,1,0-78,0.06882763171360295,0.8402930352516762,109.27569444444444,23.03847222222222,300.0
G003532,RP007466,0,78,79,79,1.0,1,0-78,0.06882763171360295,0.8402930352516762,109.27569444444444,23.03847222222222,300.0
G003533,RP007466,0,78,79,79,1.0,1,0-78,0.06882763171360295,0.8402930352516762,109.27569444444444,23.03847222222222,300.0
G003542,RP007466,0,78,79,79,1.0,1,0-78,0.06882763171360295,0.8402930352516762,109.27569444444444,23.03847222222222,300.0
G003483,RP007465,0,78,79,79,1.0,1,0-78,0.208007013687606,0.8666485409671196,109.27569444444444,23.03847222222222,20.0
G003488,RP007465,0,78,79,79,1.0,1,0-78,0.208007013687606,0.8666485409671196,109.27569444444444,23.03847222222222,20.0
G003490,RP007465,0,78,79,79,1.0,1,0-78,0.208007013687606,0.8666485409671196,109.27569444444444,23.03847222222222,20.0
G003491,RP007465,0,78,79,79,1.0,1,0-78,0.208007013687606,0.8666485409671196,109.27569444444444,23.03847222222222,20.0
G003494,RP007465,0,78,79,79,1.0,1,0-78,0.208007013687606,0.8666485409671196,109.27569444444444,23.03847222222222,20.0
G003499,RP007465,0,78,79,79,1.0,1,0-78,0.208007013687606,0.8666485409671196,109.27569444444444,23.03847222222222,20.0
G003500,RP007465,0,78,79,79,1.0,1,0-78,0.208007013687606,0.8666485409671196,109.27569444444444,23.03847222222222,20.0
G003501,RP007465,0,78,79,79,1.0,1,0-78,0.208007013687606,0.8666485409671196,109.27569444444444,23.03847222222222,20.0
G003502,RP007465,0,78,79,79,1.0,1,0-78,0.208007013687606,0.8666485409671196,109.27569444444444,23.03847222222222,20.0
G003503,RP007465,0,78,79,79,1.0,1,0-78,0.208007013687606,0.8666485409671196,109.27569444444444,23.03847222222222,20.0
G003504,RP007465,0,78,79,79,1.0,1,0-78,0.208007013687606,0.8666485409671196,109.27569444444444,23.03847222222222,20.0
G003510,RP007465,0,78,79,79,1.0,1,0-78,0.208007013687606,0.8666485409671196,109.27569444444444,23.03847222222222,20.0
G003511,RP007465,0,78,79,79,1.0,1,0-78,0.208007013687606,0.8666485409671196,109.27569444444444,23.03847222222222,20.0
G003512,RP007465,0,78,79,79,1.0,1,0-78,0.208007013687606,0.8666485409671196,109.27569444444444,23.03847222222222,20.0
G003513,RP007465,0,78,79,79,1.0,1,0-78,0.208007013687606,0.8666485409671196,109.27569444444444,23.03847222222222,20.0
G003514,RP007465,0,78,79,79,1.0,1,0-78,0.208007013687606,0.8666485409671196,109.27569444444444,23.03847222222222,20.0
G003515,RP007465,0,78,79,79,1.0,1,0-78,0.208007013687606,0.8666485409671196,109.27569444444444,23.03847222222222,20.0
G003519,RP007465,0,78,79,79,1.0,1,0-78,0.208007013687606,0.8666485409671196,109.27569444444444,23.03847222222222,20.0
G003520,RP007465,0,78,79,79,1.0,1,0-78,0.208007013687606,0.8666485409671196,109.27569444444444,23.03847222222222,20.0
