gap_id,pattern_id,coverage_start_s,coverage_end_s,before_state_id,after_state_id,required_samples,relay_alternatives,full_cover_alternatives,union_covered_samples,union_cover_pass
PG003084,P004438,710.494,1071.62,BS000212,BS000235,36,5,5,36,1
PG003086,P004440,710.494,1071.62,BS000212,BS000235,36,5,5,36,1
PG003089,P004444,710.494,1071.62,BS000212,BS000235,36,5,5,36,1
PG003092,P004448,710.494,1071.62,BS000212,BS000235,36,5,5,36,1
PG003093,P004450,710.494,1071.62,BS000212,BS000235,36,5,5,36,1
PG003094,P004454,710.494,1071.62,BS000212,BS000235,36,5,5,36,1
PG003101,P004464,740.494,1101.62,BS000212,BS000235,36,5,5,36,1
PG003103,P004466,710.494,1071.62,BS000212,BS000235,36,5,5,36,1
PG003105,P004468,710.494,1071.62,BS000212,BS000235,36,5,5,36,1
PG003109,P004472,710.494,1071.62,BS000212,BS000235,36,5,5,36,1
PG003116,P004488,740.494,1101.62,BS000212,BS000235,36,5,5,36,1
PG003118,P004490,740.494,1101.62,BS000212,BS000235,36,5,5,36,1
PG003120,P004494,710.494,1071.62,BS000212,BS000235,36,5,5,36,1
PG003122,P004496,710.494,1071.62,BS000212,BS000235,36,5,5,36,1
PG003125,P004500,710.494,1071.62,BS000212,BS000235,36,5,5,36,1
PG003130,P004518,740.494,1101.62,BS000212,BS000235,36,5,5,36,1
PG003132,P004522,740.494,1101.62,BS000212,BS000235,36,5,5,36,1
PG003134,P004524,740.494,1101.62,BS000212,BS000235,36,5,5,36,1
PG003140,P004532,770.494,1131.62,BS000212,BS000235,36,5,5,36,1
PG003142,P004534,770.494,1131.62,BS000212,BS000235,36,5,5,36,1
PG003144,P004536,770.494,1131.62,BS000212,BS000235,36,5,5,36,1
PG003146,P004538,770.494,1131.62,BS000212,BS000235,36,5,5,36,1
PG003079,P004433,1033.089,1422.53,BS000234,BS000213,40,4,4,40,1
PG003087,P004441,1033.089,1422.53,BS000234,BS000213,40,4,4,40,1
PG003095,P004455,1033.089,1422.53,BS000234,BS000213,40,4,4,40,1
PG003097,P004457,1033.089,1422.53,BS000234,BS000213,40,4,4,40,1
PG003106,P004469,1033.089,1422.53,BS000234,BS000213,40,4,4,40,1
PG003110,P004473,1033.089,1422.53,BS000234,BS000213,40,4,4,40,1
PG003112,P004475,1033.089,1422.53,BS000234,BS000213,40,4,4,40,1
PG003123,P004497,1033.089,1422.53,BS000234,BS000213,40,4,4,40,1
PG003127,P004503,1033.089,1422.53,BS000234,BS000213,40,4,4,40,1
PG003135,P004527,1093.089,1482.53,BS000234,BS000213,40,4,4,40,1
PG003137,P004529,1093.089,1482.53,BS000234,BS000213,40,4,4,40,1
PG003080,P004434,740.494,1131.62,BS000212,BS000235,39,5,5,39,1
PG003088,P004442,740.494,1131.62,BS000212,BS000235,39,5,5,39,1
PG003096,P004456,740.494,1131.62,BS000212,BS000235,39,5,5,39,1
PG003098,P004458,740.494,1131.62,BS000212,BS000235,39,5,5,39,1
PG003107,P004470,740.494,1131.62,BS000212,BS000235,39,5,5,39,1
PG003111,P004474,740.494,1131.62,BS000212,BS000235,39,5,5,39,1
PG003113,P004476,740.494,1131.62,BS000212,BS000235,39,5,5,39,1
PG003126,P004502,740.494,1131.62,BS000212,BS000235,39,5,5,39,1
PG003128,P004504,740.494,1131.62,BS000212,BS000235,39,5,5,39,1
PG003136,P004528,770.494,1161.62,BS000212,BS000235,39,5,5,39,1
PG003138,P004530,770.494,1161.62,BS000212,BS000235,39,5,5,39,1
PG003147,P004539,1176.985,1773.494,BS000236,BS000215,60,4,4,60,1
PG003149,P004541,1176.985,1773.494,BS000236,BS000215,60,4,4,60,1
PG003151,P004543,1176.985,1773.494,BS000236,BS000215,60,4,4,60,1
PG003155,P004547,1176.985,1773.494,BS000236,BS000215,60,4,4,60,1
PG003167,P004571,1236.985,1833.494,BS000236,BS000215,60,4,4,60,1
PG003168,P004575,1236.985,1833.494,BS000236,BS000215,60,4,4,60,1
PG003173,P004589,1236.985,1833.494,BS000236,BS000215,60,4,4,60,1
PG003174,P004599,1236.985,1833.494,BS000236,BS000215,60,4,4,60,1
PG003176,P004601,1236.985,1833.494,BS000236,BS000215,60,4,4,60,1
PG003179,P004629,1236.985,1833.494,BS000236,BS000215,60,4,4,60,1
PG003185,P004643,1296.985,1893.494,BS000236,BS000215,60,4,4,60,1
PG003187,P004645,1296.985,1893.494,BS000236,BS000215,60,4,4,60,1
PG003189,P004647,1296.985,1893.494,BS000236,BS000215,60,4,4,60,1
PG003191,P004649,1296.985,1893.494,BS000236,BS000215,60,4,4,60,1
PG003148,P004540,774.749,1374.872,BS000214,BS000237,61,4,4,61,1
PG003150,P004542,774.749,1374.872,BS000214,BS000237,61,4,4,61,1
PG003152,P004544,774.749,1374.872,BS000214,BS000237,61,4,4,61,1
PG003156,P004548,774.749,1374.872,BS000214,BS000237,61,4,4,61,1
PG003159,P004556,774.749,1374.872,BS000214,BS000237,61,4,4,61,1
PG003160,P004560,774.749,1374.872,BS000214,BS000237,61,4,4,61,1
PG003161,P004562,774.749,1374.872,BS000214,BS000237,61,4,4,61,1
PG003162,P004566,774.749,1374.872,BS000214,BS000237,61,4,4,61,1
PG003169,P004576,804.749,1404.872,BS000214,BS000237,61,4,4,61,1
PG003175,P004600,804.749,1404.872,BS000214,BS000237,61,4,4,61,1
PG003177,P004602,804.749,1404.872,BS000214,BS000237,61,4,4,61,1
PG003180,P004630,804.749,1404.872,BS000214,BS000237,61,4,4,61,1
PG003186,P004644,834.749,1434.872,BS000214,BS000237,61,4,4,61,1
PG003188,P004646,834.749,1434.872,BS000214,BS000237,61,4,4,61,1
PG003190,P004648,834.749,1434.872,BS000214,BS000237,61,4,4,61,1
PG003192,P004650,834.749,1434.872,BS000214,BS000237,61,4,4,61,1
PG003153,P004545,1206.985,1833.494,BS000236,BS000215,63,4,4,63,1
PG003157,P004553,1206.985,1833.494,BS000236,BS000215,63,4,4,63,1
PG003163,P004567,1206.985,1833.494,BS000236,BS000215,63,4,4,63,1
PG003165,P004569,1206.985,1833.494,BS000236,BS000215,63,4,4,63,1
PG003170,P004581,1206.985,1833.494,BS000236,BS000215,63,4,4,63,1
PG003172,P004585,1206.985,1833.494,BS000236,BS000215,63,4,4,63,1
PG003178,P004609,1206.985,1833.494,BS000236,BS000215,63,4,4,63,1
PG003181,P004639,1266.985,1893.494,BS000236,BS000215,63,4,4,63,1
PG003183,P004641,1266.985,1893.494,BS000236,BS000215,63,4,4,63,1
PG003154,P004546,804.749,1434.872,BS000214,BS000237,64,4,4,64,1
PG003158,P004554,804.749,1434.872,BS000214,BS000237,64,4,4,64,1
PG003164,P004568,804.749,1434.872,BS000214,BS000237,64,4,4,64,1
PG003166,P004570,804.749,1434.872,BS000214,BS000237,64,4,4,64,1
PG003171,P004582,804.749,1434.872,BS000214,BS000237,64,4,4,64,1
PG003182,P004640,834.749,1464.872,BS000214,BS000237,64,4,4,64,1
PG003184,P004642,834.749,1464.872,BS000214,BS000237,64,4,4,64,1
PG003193,P004651,1216.074,1733.92,BS000238,BS000217,52,15,15,52,1
PG003195,P004653,1216.074,1733.92,BS000238,BS000217,52,15,15,52,1
PG003197,P004655,1216.074,1733.92,BS000238,BS000217,52,15,15,52,1
PG003201,P004659,1216.074,1733.92,BS000238,BS000217,52,15,15,52,1
PG003203,P004661,1216.074,1733.92,BS000238,BS000217,52,15,15,52,1
PG003204,P004663,1216.074,1733.92,BS000238,BS000217,52,15,15,52,1
PG003207,P004667,1216.074,1733.92,BS000238,BS000217,52,15,15,52,1
PG003209,P004669,1216.074,1733.92,BS000238,BS000217,52,15,15,52,1
PG003210,P004671,1216.074,1733.92,BS000238,BS000217,52,15,15,52,1
PG003212,P004673,1216.074,1733.92,BS000238,BS000217,52,15,15,52,1
PG003214,P004675,1216.074,1733.92,BS000238,BS000217,52,15,15,52,1
PG003215,P004677,1216.074,1733.92,BS000238,BS000217,52,15,15,52,1
PG003221,P004683,1276.074,1793.92,BS000238,BS000217,52,15,15,52,1
PG003222,P004685,1276.074,1793.92,BS000238,BS000217,52,15,15,52,1
PG003223,P004687,1276.074,1793.92,BS000238,BS000217,52,15,15,52,1
PG003225,P004689,1216.074,1733.92,BS000238,BS000217,52,15,15,52,1
PG003226,P004691,1216.074,1733.92,BS000238,BS000217,52,15,15,52,1
PG003229,P004695,1216.074,1733.92,BS000238,BS000217,52,15,15,52,1
PG003231,P004701,1276.074,1793.92,BS000238,BS000217,52,15,15,52,1
PG003232,P004705,1276.074,1793.92,BS000238,BS000217,52,15,15,52,1
PG003233,P004711,1276.074,1793.92,BS000238,BS000217,52,15,15,52,1
PG003235,P004713,1276.074,1793.92,BS000238,BS000217,52,15,15,52,1
PG003237,P004717,1216.074,1733.92,BS000238,BS000217,52,15,15,52,1
PG003239,P004739,1276.074,1793.92,BS000238,BS000217,52,15,15,52,1
PG003240,P004741,1276.074,1793.92,BS000238,BS000217,52,15,15,52,1
PG003246,P004755,1336.074,1853.92,BS000238,BS000217,52,15,15,52,1
PG003248,P004757,1336.074,1853.92,BS000238,BS000217,52,15,15,52,1
PG003250,P004759,1336.074,1853.92,BS000238,BS000217,52,15,15,52,1
PG003252,P004761,1336.074,1853.92,BS000238,BS000217,52,15,15,52,1
PG003194,P004652,768.033,1289.165,BS000216,BS000239,53,15,15,53,1
PG003196,P004654,768.033,1289.165,BS000216,BS000239,53,15,15,53,1
PG003198,P004656,768.033,1289.165,BS000216,BS000239,53,15,15,53,1
PG003202,P004660,768.033,1289.165,BS000216,BS000239,53,15,15,53,1
PG003208,P004668,768.033,1289.165,BS000216,BS000239,53,15,15,53,1
PG003211,P004672,768.033,1289.165,BS000216,BS000239,53,15,15,53,1
PG003213,P004674,768.033,1289.165,BS000216,BS000239,53,15,15,53,1
PG003216,P004678,768.033,1289.165,BS000216,BS000239,53,15,15,53,1
PG003224,P004688,798.033,1319.165,BS000216,BS000239,53,15,15,53,1
PG003234,P004712,798.033,1319.165,BS000216,BS000239,53,15,15,53,1
PG003236,P004714,798.033,1319.165,BS000216,BS000239,53,15,15,53,1
PG003241,P004742,798.033,1319.165,BS000216,BS000239,53,15,15,53,1
PG003247,P004756,828.033,1349.165,BS000216,BS000239,53,15,15,53,1
PG003249,P004758,828.033,1349.165,BS000216,BS000239,53,15,15,53,1
PG003251,P004760,828.033,1349.165,BS000216,BS000239,53,15,15,53,1
PG003253,P004762,828.033,1349.165,BS000216,BS000239,53,15,15,53,1
PG003199,P004657,1246.074,1793.92,BS000238,BS000217,55,15,15,55,1
PG003205,P004665,1246.074,1793.92,BS000238,BS000217,55,15,15,55,1
PG003217,P004679,1246.074,1793.92,BS000238,BS000217,55,15,15,55,1
PG003219,P004681,1246.074,1793.92,BS000238,BS000217,55,15,15,55,1
PG003227,P004693,1246.074,1793.92,BS000238,BS000217,55,15,15,55,1
PG003230,P004697,1246.074,1793.92,BS000238,BS000217,55,15,15,55,1
PG003238,P004721,1246.074,1793.92,BS000238,BS000217,55,15,15,55,1
PG003242,P004751,1306.074,1853.92,BS000238,BS000217,55,15,15,55,1
PG003244,P004753,1306.074,1853.92,BS000238,BS000217,55,15,15,55,1
PG003200,P004658,798.033,1349.165,BS000216,BS000239,56,15,15,56,1
PG003206,P004666,798.033,1349.165,BS000216,BS000239,56,15,15,56,1
PG003218,P004680,798.033,1349.165,BS000216,BS000239,56,15,15,56,1
PG003220,P004682,798.033,1349.165,BS000216,BS000239,56,15,15,56,1
PG003228,P004694,798.033,1349.165,BS000216,BS000239,56,15,15,56,1
PG003243,P004752,828.033,1379.165,BS000216,BS000239,56,15,15,56,1
PG003245,P004754,828.033,1379.165,BS000216,BS000239,56,15,15,56,1
PG003254,P004763,680.418,1778.467,BS000198,BS000202,111,15,15,111,1
PG003256,P004765,680.418,1778.467,BS000198,BS000202,111,15,15,111,1
PG003257,P004767,680.418,1778.467,BS000198,BS000202,111,15,15,111,1
PG003259,P004770,680.418,1778.467,BS000198,BS000202,111,15,15,111,1
PG003260,P004772,680.418,1778.467,BS000198,BS000202,111,15,15,111,1
PG003261,P004774,680.418,1778.467,BS000198,BS000202,111,15,15,111,1
PG003262,P004777,680.418,1778.467,BS000198,BS000202,111,15,15,111,1
PG003264,P004779,680.418,1778.467,BS000198,BS000202,111,15,15,111,1
PG003266,P004781,680.418,1778.467,BS000198,BS000202,111,15,15,111,1
PG003275,P004805,680.418,1778.467,BS000198,BS000202,111,15,15,111,1
PG003276,P004807,680.418,1778.467,BS000198,BS000202,111,15,15,111,1
PG003277,P004809,680.418,1778.467,BS000198,BS000202,111,15,15,111,1
PG003278,P004811,680.418,1778.467,BS000198,BS000202,111,15,15,111,1
PG003255,P004764,790.18,1894.873,BS000201,BS000002,111,15,15,111,1
PG003258,P004768,790.18,1894.873,BS000201,BS000002,111,15,15,111,1
PG003263,P004778,790.18,1894.873,BS000201,BS000002,111,15,15,111,1
PG003265,P004780,790.18,1894.873,BS000201,BS000002,111,15,15,111,1
PG003267,P004782,790.18,1894.873,BS000201,BS000002,111,15,15,111,1
PG003268,P004786,790.18,1894.873,BS000201,BS000002,111,15,15,111,1
PG003269,P004790,790.18,1894.873,BS000201,BS000002,111,15,15,111,1
PG003270,P004796,790.18,1894.873,BS000201,BS000002,111,15,15,111,1
PG003271,P004799,710.418,1838.467,BS000198,BS000202,114,15,15,114,1
PG003272,P004800,820.18,1954.873,BS000201,BS000002,114,15,15,114,1
PG003273,P004803,710.418,1838.467,BS000198,BS000202,114,15,15,114,1
PG003274,P004804,820.18,1954.873,BS000201,BS000002,114,15,15,114,1
PG003279,P004839,736.237,1072.269,BS000203,BS000055,34,8,8,34,1
PG003281,P004840,736.237,1072.269,BS000203,BS000055,34,8,8,34,1
PG003285,P004842,736.237,1072.269,BS000203,BS000055,34,8,8,34,1
PG003287,P004846,736.237,1072.269,BS000203,BS000055,34,8,8,34,1
PG003289,P004849,736.237,1072.269,BS000203,BS000055,34,8,8,34,1
PG003291,P004850,736.237,1072.269,BS000203,BS000055,34,8,8,34,1
PG003295,P004862,736.237,1072.269,BS000203,BS000055,34,8,8,34,1
PG003299,P004864,736.237,1072.269,BS000203,BS000055,34,8,8,34,1
PG003301,P004868,736.237,1072.269,BS000203,BS000055,34,8,8,34,1
PG003303,P004872,736.237,1072.269,BS000203,BS000055,34,8,8,34,1
PG003305,P004878,736.237,1072.269,BS000203,BS000055,34,8,8,34,1
PG003280,P004839,1092.868,1839.215,BS000240,BS000002,75,15,15,75,1
PG003282,P004840,1092.868,1839.215,BS000240,BS000002,75,15,15,75,1
PG003286,P004842,1092.868,1839.215,BS000240,BS000002,75,15,15,75,1
PG003288,P004846,1092.868,1839.215,BS000240,BS000002,75,15,15,75,1
PG003290,P004849,1092.868,1839.215,BS000240,BS000002,75,15,15,75,1
PG003292,P004850,1092.868,1839.215,BS000240,BS000002,75,15,15,75,1
PG003296,P004862,1092.868,1839.215,BS000240,BS000002,75,15,15,75,1
PG003300,P004864,1092.868,1839.215,BS000240,BS000002,75,15,15,75,1
PG003302,P004868,1092.868,1839.215,BS000240,BS000002,75,15,15,75,1
PG003304,P004872,1092.868,1839.215,BS000240,BS000002,75,15,15,75,1
PG003306,P004878,1092.868,1839.215,BS000240,BS000002,75,15,15,75,1
PG003310,P004884,1152.868,1899.215,BS000240,BS000002,75,15,15,75,1
PG003283,P004841,680.418,1414.317,BS000198,BS000241,74,15,15,74,1
PG003293,P004851,680.418,1414.317,BS000198,BS000241,74,15,15,74,1
PG003297,P004863,680.418,1414.317,BS000198,BS000241,74,15,15,74,1
PG003307,P004883,710.418,1444.317,BS000198,BS000241,74,15,15,74,1
PG003284,P004841,1445.926,1784.449,BS000054,BS000204,34,8,8,34,1
PG003294,P004851,1445.926,1784.449,BS000054,BS000204,34,8,8,34,1
PG003298,P004863,1445.926,1784.449,BS000054,BS000204,34,8,8,34,1
PG003308,P004883,1475.926,1844.449,BS000054,BS000204,37,8,8,37,1
PG003309,P004884,766.237,1132.269,BS000203,BS000055,37,8,8,37,1
PG003311,P004931,1318.553,2011.608,BS000242,BS000002,69,15,15,69,1
PG003312,P004932,1318.553,2011.608,BS000242,BS000002,69,15,15,69,1
PG003314,P004934,1318.553,2011.608,BS000242,BS000002,69,15,15,69,1
PG003316,P004936,1318.553,2011.608,BS000242,BS000002,69,15,15,69,1
PG003318,P004938,1318.553,2011.608,BS000242,BS000002,69,15,15,69,1
PG003320,P004940,1318.553,2011.608,BS000242,BS000002,69,15,15,69,1
PG003321,P004941,1318.553,2011.608,BS000242,BS000002,69,15,15,69,1
PG003323,P004943,1318.553,2011.608,BS000242,BS000002,69,15,15,69,1
PG003324,P004944,1378.553,2071.608,BS000242,BS000002,69,15,15,69,1
PG003325,P004945,1318.553,2011.608,BS000242,BS000002,69,15,15,69,1
PG003326,P004946,1318.553,2011.608,BS000242,BS000002,69,15,15,69,1
PG003328,P004948,1318.553,2011.608,BS000242,BS000002,69,15,15,69,1
PG003330,P004950,1318.553,2011.608,BS000242,BS000002,69,15,15,69,1
PG003313,P004933,680.418,1360.151,BS000198,BS000243,68,15,15,68,1
PG003315,P004935,680.418,1360.151,BS000198,BS000243,68,15,15,68,1
PG003317,P004937,680.418,1360.151,BS000198,BS000243,68,15,15,68,1
PG003319,P004939,680.418,1360.151,BS000198,BS000243,68,15,15,68,1
PG003322,P004942,680.418,1360.151,BS000198,BS000243,68,15,15,68,1
PG003327,P004947,680.418,1360.151,BS000198,BS000243,68,15,15,68,1
PG003329,P004949,680.418,1360.151,BS000198,BS000243,68,15,15,68,1
PG003331,P004953,680.418,1360.151,BS000198,BS000243,68,15,15,68,1
PG003332,P004957,710.418,1390.151,BS000198,BS000243,68,15,15,68,1
PG003333,P004962,710.418,1420.151,BS000198,BS000243,71,15,15,71,1
PG003334,P004964,748.091,1277.811,BS000205,BS000244,54,8,8,54,1
PG003337,P004967,748.091,1277.811,BS000205,BS000244,54,8,8,54,1
PG003340,P004969,748.091,1277.811,BS000205,BS000244,54,8,8,54,1
PG003335,P004964,1527.811,1557.811,BS000245,BS000246,2,2,2,2,1
PG003338,P004967,1527.811,1557.811,BS000245,BS000246,2,2,2,2,1
PG003341,P004969,1527.811,1557.811,BS000245,BS000246,2,2,2,2,1
PG003336,P004964,1557.811,2171.018,BS000246,BS000002,62,15,15,62,1
PG003339,P004967,1557.811,2171.018,BS000246,BS000002,62,15,15,62,1
PG003342,P004969,1557.811,2171.018,BS000246,BS000002,62,15,15,62,1
PG003343,P004978,680.418,2004.095,BS000198,BS000012,134,13,13,134,1
PG003345,P004980,680.418,2004.095,BS000198,BS000012,134,13,13,134,1
PG003348,P004984,680.418,2004.095,BS000198,BS000012,134,13,13,134,1
PG003349,P004986,680.418,2004.095,BS000198,BS000012,134,13,13,134,1
PG003344,P004979,721.736,2074.624,BS000206,BS000002,137,12,12,137,1
PG003346,P004981,721.736,2074.624,BS000206,BS000002,137,12,12,137,1
PG003347,P004983,721.736,2074.624,BS000206,BS000002,137,12,12,137,1
PG003350,P004992,680.418,1643.93,BS000198,BS000014,98,15,15,98,1
PG003352,P004996,680.418,1643.93,BS000198,BS000014,98,15,15,98,1
PG003356,P005000,680.418,1643.93,BS000198,BS000014,98,15,15,98,1
PG003358,P005004,680.418,1643.93,BS000198,BS000014,98,15,15,98,1
PG003362,P005008,680.418,1643.93,BS000198,BS000014,98,15,15,98,1
PG003364,P005010,680.418,1643.93,BS000198,BS000014,98,15,15,98,1
PG003365,P005012,680.418,1643.93,BS000198,BS000014,98,15,15,98,1
PG003368,P005018,680.418,1643.93,BS000198,BS000014,98,15,15,98,1
PG003378,P005036,680.418,1643.93,BS000198,BS000014,98,15,15,98,1
PG003351,P004993,675.176,1643.467,BS000207,BS000002,99,15,15,99,1
PG003353,P004997,675.176,1643.467,BS000207,BS000002,99,15,15,99,1
PG003357,P005001,675.176,1643.467,BS000207,BS000002,99,15,15,99,1
PG003359,P005005,675.176,1643.467,BS000207,BS000002,99,15,15,99,1
PG003363,P005009,675.176,1643.467,BS000207,BS000002,99,15,15,99,1
PG003366,P005013,675.176,1643.467,BS000207,BS000002,99,15,15,99,1
PG003367,P005015,675.176,1643.467,BS000207,BS000002,99,15,15,99,1
PG003369,P005019,675.176,1643.467,BS000207,BS000002,99,15,15,99,1
PG003379,P005037,675.176,1643.467,BS000207,BS000002,99,15,15,99,1
PG003354,P004998,710.418,1703.93,BS000198,BS000014,101,15,15,101,1
PG003360,P005006,710.418,1703.93,BS000198,BS000014,101,15,15,101,1
PG003370,P005020,710.418,1703.93,BS000198,BS000014,101,15,15,101,1
PG003372,P005022,710.418,1703.93,BS000198,BS000014,101,15,15,101,1
PG003355,P004999,705.176,1703.467,BS000207,BS000002,102,15,15,102,1
PG003361,P005007,705.176,1703.467,BS000207,BS000002,102,15,15,102,1
PG003371,P005021,705.176,1703.467,BS000207,BS000002,102,15,15,102,1
PG003373,P005023,705.176,1703.467,BS000207,BS000002,102,15,15,102,1
PG003374,P005024,710.418,1703.93,BS000198,BS000014,101,15,15,101,1
PG003376,P005026,710.418,1703.93,BS000198,BS000014,101,15,15,101,1
PG003380,P005042,710.418,1703.93,BS000198,BS000014,101,15,15,101,1
PG003382,P005046,710.418,1703.93,BS000198,BS000014,101,15,15,101,1
PG003384,P005050,710.418,1703.93,BS000198,BS000014,101,15,15,101,1
PG003375,P005025,705.176,1703.467,BS000207,BS000002,102,15,15,102,1
PG003377,P005027,705.176,1703.467,BS000207,BS000002,102,15,15,102,1
PG003381,P005045,705.176,1703.467,BS000207,BS000002,102,15,15,102,1
PG003383,P005049,705.176,1703.467,BS000207,BS000002,102,15,15,102,1
PG003385,P005051,705.176,1703.467,BS000207,BS000002,102,15,15,102,1
PG003386,P005057,705.176,1703.467,BS000207,BS000002,102,15,15,102,1
PG003387,P005061,722.646,1141.574,BS000208,BS000247,42,12,12,42,1
PG003391,P005066,722.646,1141.574,BS000208,BS000247,42,12,12,42,1
PG003395,P005070,722.646,1141.574,BS000208,BS000247,42,12,12,42,1
PG003399,P005071,722.646,1141.574,BS000208,BS000247,42,12,12,42,1
PG003403,P005075,722.646,1141.574,BS000208,BS000247,42,12,12,42,1
PG003388,P005061,1191.574,1261.574,BS000248,BS000249,6,6,6,6,1
PG003392,P005066,1191.574,1261.574,BS000248,BS000249,6,6,6,6,1
PG003396,P005070,1191.574,1261.574,BS000248,BS000249,6,6,6,6,1
PG003400,P005071,1191.574,1261.574,BS000248,BS000249,6,6,6,6,1
PG003404,P005075,1191.574,1261.574,BS000248,BS000249,6,6,6,6,1
PG003411,P005078,1251.574,1321.574,BS000248,BS000249,6,6,6,6,1
PG003389,P005061,1311.574,1341.574,BS000250,BS000251,2,2,2,2,1
PG003393,P005066,1311.574,1341.574,BS000250,BS000251,2,2,2,2,1
PG003397,P005070,1311.574,1341.574,BS000250,BS000251,2,2,2,2,1
PG003401,P005071,1311.574,1341.574,BS000250,BS000251,2,2,2,2,1
PG003405,P005075,1311.574,1341.574,BS000250,BS000251,2,2,2,2,1
PG003412,P005078,1371.574,1401.574,BS000250,BS000251,2,2,2,2,1
PG003390,P005061,1341.574,1996.201,BS000251,BS000002,65,15,15,65,1
PG003394,P005066,1341.574,1996.201,BS000251,BS000002,65,15,15,65,1
PG003398,P005070,1341.574,1996.201,BS000251,BS000002,65,15,15,65,1
PG003402,P005071,1341.574,1996.201,BS000251,BS000002,65,15,15,65,1
PG003406,P005075,1341.574,1996.201,BS000251,BS000002,65,15,15,65,1
PG003413,P005078,1401.574,2056.201,BS000251,BS000002,65,15,15,65,1
PG003407,P005077,710.418,1382.669,BS000198,BS000252,68,15,15,68,1
PG003408,P005077,1422.669,1502.669,BS000253,BS000254,7,6,6,7,1
PG003409,P005077,1552.669,2002.651,BS000255,BS000209,45,12,12,45,1
PG003410,P005078,752.646,1201.574,BS000208,BS000247,45,12,12,45,1
PG003414,P005102,986.897,1016.897,BS000069,BS000256,2,1,1,2,1
PG003416,P005106,986.897,1016.897,BS000069,BS000256,2,1,1,2,1
PG003418,P005108,1046.897,1076.897,BS000069,BS000256,2,1,1,2,1
PG003420,P005109,986.897,1016.897,BS000069,BS000256,2,1,1,2,1
PG003422,P005117,986.897,1016.897,BS000069,BS000256,2,1,1,2,1
PG003424,P005121,986.897,1016.897,BS000069,BS000256,2,1,1,2,1
PG003426,P005123,986.897,1016.897,BS000069,BS000256,2,1,1,2,1
PG003428,P005127,986.897,1016.897,BS000069,BS000256,2,1,1,2,1
PG003430,P005129,1046.897,1076.897,BS000069,BS000256,2,1,1,2,1
PG003434,P005131,1046.897,1076.897,BS000069,BS000256,2,1,1,2,1
PG003436,P005133,1016.897,1046.897,BS000069,BS000256,2,1,1,2,1
PG003438,P005137,1016.897,1046.897,BS000069,BS000256,2,1,1,2,1
PG003415,P005102,1036.897,1759.635,BS000257,BS000002,72,15,15,72,1
PG003417,P005106,1036.897,1759.635,BS000257,BS000002,72,15,15,72,1
PG003419,P005108,1096.897,1819.635,BS000257,BS000002,72,15,15,72,1
PG003421,P005109,1036.897,1759.635,BS000257,BS000002,72,15,15,72,1
PG003423,P005117,1036.897,1759.635,BS000257,BS000002,72,15,15,72,1
PG003425,P005121,1036.897,1759.635,BS000257,BS000002,72,15,15,72,1
PG003427,P005123,1036.897,1759.635,BS000257,BS000002,72,15,15,72,1
PG003429,P005127,1036.897,1759.635,BS000257,BS000002,72,15,15,72,1
