pattern_id,gap_id,gap_index,tau_start,tau_end,duration_s,coverage_start,coverage_end,coverage_duration_s,n_outage_samples,before_tau,before_direct,before_x,before_y,before_z,before_phase,before_node,before_margin_db,after_tau,after_direct,after_x,after_y,after_z,after_phase,after_node,after_margin_db
P003986,PG002873,1,715.176,1203.056,487.879,705.176,1203.056,497.879,51,705.176,1,109.2467243067548,23.040396465462308,293.2289123535156,cruise,,0.11835683589538348,1203.056,1,109.2467574056697,23.040606616059534,293.2289123535156,cruise,,0.06810498546191468
P003987,PG002874,1,924.712,1388.366,463.654,914.712,1388.366,473.654,48,914.712,1,109.24630898097097,23.039714484975192,293.2289123535156,cruise,,0.3132057839973328,1388.366,1,109.2468165814978,23.040581839017396,293.2289123535156,cruise,,0.06807862365052131
P003988,PG002875,1,685.176,1143.056,457.879,675.176,1143.056,467.879,48,675.176,1,109.2467243067548,23.040396465462308,293.2289123535156,cruise,,0.11835683589538348,1143.056,1,109.2467574056697,23.040606616059534,293.2289123535156,cruise,,0.06810498546191468
P003989,PG002876,1,924.712,1388.366,463.654,914.712,1388.366,473.654,48,914.712,1,109.24630898097097,23.039714484975192,293.2289123535156,cruise,,0.3132057839973328,1388.366,1,109.2468165814978,23.040581839017396,293.2289123535156,cruise,,0.06807862365052131
P003990,PG002877,1,685.176,1143.056,457.879,675.176,1143.056,467.879,48,675.176,1,109.2467243067548,23.040396465462308,293.2289123535156,cruise,,0.11835683589538348,1143.056,1,109.2467574056697,23.040606616059534,293.2289123535156,cruise,,0.06810498546191468
P003991,PG002878,1,924.712,1388.366,463.654,914.712,1388.366,473.654,48,914.712,1,109.24630898097097,23.039714484975192,293.2289123535156,cruise,,0.3132057839973328,1388.366,1,109.2468165814978,23.040581839017396,293.2289123535156,cruise,,0.06807862365052131
P003992,PG002879,1,685.176,1143.056,457.879,675.176,1143.056,467.879,48,675.176,1,109.2467243067548,23.040396465462308,293.2289123535156,cruise,,0.11835683589538348,1143.056,1,109.2467574056697,23.040606616059534,293.2289123535156,cruise,,0.06810498546191468
P003993,PG002880,1,954.712,1448.366,493.654,944.712,1448.366,503.654,51,944.712,1,109.24630898097097,23.039714484975192,293.2289123535156,cruise,,0.3132057839973328,1448.366,1,109.2468165814978,23.040581839017396,293.2289123535156,cruise,,0.06807862365052131
P003994,PG002881,1,715.176,1203.056,487.879,705.176,1203.056,497.879,51,705.176,1,109.2467243067548,23.040396465462308,293.2289123535156,cruise,,0.11835683589538348,1203.056,1,109.2467574056697,23.040606616059534,293.2289123535156,cruise,,0.06810498546191468
P003995,PG002882,1,924.712,1388.366,463.654,914.712,1388.366,473.654,48,914.712,1,109.24630898097097,23.039714484975192,293.2289123535156,cruise,,0.3132057839973328,1388.366,1,109.2468165814978,23.040581839017396,293.2289123535156,cruise,,0.06807862365052131
P003996,PG002883,1,685.176,1143.056,457.879,675.176,1143.056,467.879,48,675.176,1,109.2467243067548,23.040396465462308,293.2289123535156,cruise,,0.11835683589538348,1143.056,1,109.2467574056697,23.040606616059534,293.2289123535156,cruise,,0.06810498546191468
P003997,PG002884,1,924.712,1388.366,463.654,914.712,1388.366,473.654,48,914.712,1,109.24630898097097,23.039714484975192,293.2289123535156,cruise,,0.3132057839973328,1388.366,1,109.2468165814978,23.040581839017396,293.2289123535156,cruise,,0.06807862365052131
P003999,PG002885,1,924.712,1388.366,463.654,914.712,1388.366,473.654,48,914.712,1,109.24630898097097,23.039714484975192,293.2289123535156,cruise,,0.3132057839973328,1388.366,1,109.2468165814978,23.040581839017396,293.2289123535156,cruise,,0.06807862365052131
P004000,PG002886,1,685.176,1143.056,457.879,675.176,1143.056,467.879,48,675.176,1,109.2467243067548,23.040396465462308,293.2289123535156,cruise,,0.11835683589538348,1143.056,1,109.2467574056697,23.040606616059534,293.2289123535156,cruise,,0.06810498546191468
P004002,PG002887,1,685.176,1143.056,457.879,675.176,1143.056,467.879,48,675.176,1,109.2467243067548,23.040396465462308,293.2289123535156,cruise,,0.11835683589538348,1143.056,1,109.2467574056697,23.040606616059534,293.2289123535156,cruise,,0.06810498546191468
P004005,PG002888,1,924.712,1388.366,463.654,914.712,1388.366,473.654,48,914.712,1,109.24630898097097,23.039714484975192,293.2289123535156,cruise,,0.3132057839973328,1388.366,1,109.2468165814978,23.040581839017396,293.2289123535156,cruise,,0.06807862365052131
P004006,PG002889,1,685.176,1143.056,457.879,675.176,1143.056,467.879,48,675.176,1,109.2467243067548,23.040396465462308,293.2289123535156,cruise,,0.11835683589538348,1143.056,1,109.2467574056697,23.040606616059534,293.2289123535156,cruise,,0.06810498546191468
P004007,PG002890,1,954.712,1448.366,493.654,944.712,1448.366,503.654,51,944.712,1,109.24630898097097,23.039714484975192,293.2289123535156,cruise,,0.3132057839973328,1448.366,1,109.2468165814978,23.040581839017396,293.2289123535156,cruise,,0.06807862365052131
P004008,PG002891,1,715.176,1203.056,487.879,705.176,1203.056,497.879,51,705.176,1,109.2467243067548,23.040396465462308,293.2289123535156,cruise,,0.11835683589538348,1203.056,1,109.2467574056697,23.040606616059534,293.2289123535156,cruise,,0.06810498546191468
P004009,PG002892,1,954.712,1448.366,493.654,944.712,1448.366,503.654,51,944.712,1,109.24630898097097,23.039714484975192,293.2289123535156,cruise,,0.3132057839973328,1448.366,1,109.2468165814978,23.040581839017396,293.2289123535156,cruise,,0.06807862365052131
P004010,PG002893,1,715.176,1203.056,487.879,705.176,1203.056,497.879,51,705.176,1,109.2467243067548,23.040396465462308,293.2289123535156,cruise,,0.11835683589538348,1203.056,1,109.2467574056697,23.040606616059534,293.2289123535156,cruise,,0.06810498546191468
P004011,PG002894,1,984.712,1448.366,463.654,974.712,1448.366,473.654,48,974.712,1,109.24630898097097,23.039714484975192,293.2289123535156,cruise,,0.3132057839973328,1448.366,1,109.2468165814978,23.040581839017396,293.2289123535156,cruise,,0.06807862365052131
P004015,PG002895,1,984.712,1448.366,463.654,974.712,1448.366,473.654,48,974.712,1,109.24630898097097,23.039714484975192,293.2289123535156,cruise,,0.3132057839973328,1448.366,1,109.2468165814978,23.040581839017396,293.2289123535156,cruise,,0.06807862365052131
P004016,PG002896,1,715.176,1173.056,457.879,705.176,1173.056,467.879,48,705.176,1,109.2467243067548,23.040396465462308,293.2289123535156,cruise,,0.11835683589538348,1173.056,1,109.2467574056697,23.040606616059534,293.2289123535156,cruise,,0.06810498546191468
P004017,PG002897,1,924.712,1388.366,463.654,914.712,1388.366,473.654,48,914.712,1,109.24630898097097,23.039714484975192,293.2289123535156,cruise,,0.3132057839973328,1388.366,1,109.2468165814978,23.040581839017396,293.2289123535156,cruise,,0.06807862365052131
P004018,PG002898,1,685.176,1143.056,457.879,675.176,1143.056,467.879,48,675.176,1,109.2467243067548,23.040396465462308,293.2289123535156,cruise,,0.11835683589538348,1143.056,1,109.2467574056697,23.040606616059534,293.2289123535156,cruise,,0.06810498546191468
P004019,PG002899,1,924.712,1388.366,463.654,914.712,1388.366,473.654,48,914.712,1,109.24630898097097,23.039714484975192,293.2289123535156,cruise,,0.3132057839973328,1388.366,1,109.2468165814978,23.040581839017396,293.2289123535156,cruise,,0.06807862365052131
P004020,PG002900,1,685.176,1143.056,457.879,675.176,1143.056,467.879,48,675.176,1,109.2467243067548,23.040396465462308,293.2289123535156,cruise,,0.11835683589538348,1143.056,1,109.2467574056697,23.040606616059534,293.2289123535156,cruise,,0.06810498546191468
P004021,PG002901,1,954.712,1448.366,493.654,944.712,1448.366,503.654,51,944.712,1,109.24630898097097,23.039714484975192,293.2289123535156,cruise,,0.3132057839973328,1448.366,1,109.2468165814978,23.040581839017396,293.2289123535156,cruise,,0.06807862365052131
P004022,PG002902,1,715.176,1203.056,487.879,705.176,1203.056,497.879,51,705.176,1,109.2467243067548,23.040396465462308,293.2289123535156,cruise,,0.11835683589538348,1203.056,1,109.2467574056697,23.040606616059534,293.2289123535156,cruise,,0.06810498546191468
P004023,PG002903,1,924.712,1388.366,463.654,914.712,1388.366,473.654,48,914.712,1,109.24630898097097,23.039714484975192,293.2289123535156,cruise,,0.3132057839973328,1388.366,1,109.2468165814978,23.040581839017396,293.2289123535156,cruise,,0.06807862365052131
P004024,PG002904,1,685.176,1143.056,457.879,675.176,1143.056,467.879,48,675.176,1,109.2467243067548,23.040396465462308,293.2289123535156,cruise,,0.11835683589538348,1143.056,1,109.2467574056697,23.040606616059534,293.2289123535156,cruise,,0.06810498546191468
