candidate_id,lon,lat,ground_height_m,agl_height_m,hover_absolute_height_m,horizontal_distance_m,max_dem_height_m,cruise_height_m,outbound_climb_m,outbound_descent_m,return_climb_m,return_descent_m,outbound_time_s,return_time_s,outbound_energy_kWh,return_energy_kWh,roundtrip_flight_energy_kWh,lead_time_s
RP016476,109.26791666666666,23.05402777777778,281.9239501953125,200.0,481.9239501953125,6325.259275057923,322.3572692871094,481.9239501953125,354.2239501953125,0.0,0.0,354.2239501953125,510.23993921935636,539.7586017356324,0.1661988595914331,0.13470459567252985,0.30090345526396295,720.2399392193563
RP016611,109.20236111111112,23.05291666666667,596.994140625,20.0,616.994140625,5734.574085587267,596.994140625,646.994140625,519.294140625,30.0,30.0,519.294140625,522.1284741954012,562.9029859141511,0.16829594243911297,0.12479250685741403,0.293088449296527,732.1284741954012
RP017092,109.23791666666666,23.05291666666667,294.66015625,40.0,334.66015625,4990.515145317756,316.5791015625,366.5791015625,238.8791015625,31.9189453125,31.9189453125,238.8791015625,403.0604335159754,420.3071132034754,0.1275183734347919,0.10911742178247978,0.23663579521727168,613.0604335159753
RP017706,109.20458333333332,23.05180555555556,552.280029296875,40.0,592.280029296875,5514.141485862828,566.1401977539062,616.1401977539062,488.44019775390626,23.86016845703125,23.86016845703125,488.44019775390626,497.6728713150088,536.387873756415,0.16085830191136447,0.11955221279440896,0.28041051470577344,707.6728713150088
RP018590,109.2701388888889,23.05180555555556,311.90997314453125,220.0,531.9099731445312,6272.637659382231,347.4594421386719,531.9099731445312,404.20997314453126,0.0,0.0,404.20997314453126,519.2283372449482,552.9125016736591,0.16952250136058558,0.13358395015351046,0.30310645151409604,729.2283372449482
RP018810,109.20569444444445,23.05069444444445,504.2957458496094,20.0,524.2957458496094,5350.967416380708,504.2957458496094,554.2957458496094,426.5957458496094,30.0,30.0,426.5957458496094,473.3800975544495,506.42974304191694,0.15188467125909055,0.1166231055687558,0.2685077768278463,683.3800975544495
RP019707,109.27125,23.05069444444445,372.2720947265625,260.0,632.2720947265625,6252.928401386669,372.2720947265625,632.2720947265625,504.5720947265625,0.0,0.0,504.5720947265625,543.0049171074186,585.0525916679654,0.1780260236019193,0.13316421595545683,0.3111902395573761,753.0049171074186
RP020326,109.23458333333332,23.04958333333333,273.4512634277344,80.0,353.4512634277344,4583.143333358219,278.82464599609375,353.4512634277344,225.7512634277344,0.0,0.0,225.7512634277344,361.9807047474815,380.7933100331261,0.11767565866029053,0.09760397839559169,0.2152796370558822,571.9807047474815
RP020355,109.23680555555556,23.04958333333333,323.6654968261719,60.0,383.6654968261719,4607.674726127966,323.6654968261719,383.6654968261719,255.9654968261719,0.0,0.0,255.9654968261719,371.1696892817407,392.5001473505884,0.12088445208693968,0.09812640620457706,0.21901085829151673,581.1696892817407
RP021078,109.20458333333332,23.048472222222223,524.6577758789062,40.0,564.6577758789062,5193.678663103131,527.0626220703125,577.0626220703125,449.3626220703125,12.40484619140625,12.40484619140625,449.3626220703125,462.72084845492225,499.13399644483115,0.15055921998836796,0.11170904199402479,0.2622682619823927,672.7208484549222
RP021079,109.20458333333332,23.048472222222223,524.6577758789062,60.0,584.6577758789062,5193.678663103131,527.0626220703125,584.6577758789062,456.95777587890626,0.0,0.0,456.95777587890626,460.48468817660194,498.56450283317747,0.1512345096699963,0.1106061196771963,0.2618406293471926,670.4846881766019
RP023493,109.20458333333332,23.04625,494.290771484375,80.0,574.290771484375,4983.9045970146935,494.290771484375,574.290771484375,446.590771484375,0.0,0.0,446.590771484375,443.90799933873996,481.1238969624379,0.14584536242317758,0.10613870901049809,0.2519840714336757,653.90799933874
RP024732,109.20236111111112,23.04513888888889,575.3161010742188,20.0,595.3161010742188,5009.22230805661,575.3161010742188,625.3161010742188,497.61610107421876,30.0,30.0,497.61610107421876,468.3521791389953,507.32018756184686,0.15092122856416387,0.10934520048407594,0.2602664290482398,678.3521791389953
RP024749,109.20347222222222,23.04513888888889,546.6256103515625,60.0,606.6256103515625,4943.887408145932,546.6256103515625,606.6256103515625,478.9256103515625,0.0,0.0,478.9256103515625,449.32389646428607,489.234363993583,0.14786805443417358,0.10528649109940409,0.2531545455335777,659.323896464286
RP024766,109.20458333333332,23.04513888888889,497.8734130859375,100.0,597.8734130859375,4880.328090150244,506.0992126464844,597.8734130859375,470.1734130859375,0.0,0.0,470.1734130859375,442.89855928150064,482.0796770386621,0.14573631325621716,0.10393291303097742,0.24966922628719457,652.8985592815006
RP025495,109.25791666666667,23.04513888888889,302.3026428222656,280.0,582.3026428222656,4925.713123327516,306.59600830078125,582.3026428222656,454.60264282226564,0.0,0.0,454.60264282226564,442.03153559406746,479.91508916258965,0.1453184398447738,0.10489944614493783,0.2502178859897116,652.0315355940675
RP025567,109.26347222222222,23.04513888888889,252.0697479248047,220.0,472.0697479248047,5266.509288919281,296.1075439453125,472.0697479248047,344.3697479248047,0.0,0.0,344.3697479248047,437.1930562424866,465.89053523622033,0.14277526314729314,0.11215714226402174,0.2549324054113149,647.1930562424866
RP026075,109.20458333333332,23.044027777777774,486.369873046875,120.0,606.369873046875,4777.7011906977405,486.369873046875,606.369873046875,478.669873046875,0.0,0.0,478.669873046875,438.1808809749014,478.070037062141,0.14430616574985375,0.10174734017226668,0.24605350592212044,648.1808809749014
RP026925,109.26791666666666,23.044027777777774,328.95050048828125,20.0,348.95050048828125,5476.248037439639,328.95050048828125,378.95050048828125,251.25050048828126,30.0,30.0,251.25050048828126,437.89582761804627,456.33336932540305,0.13896263352665242,0.11929111879501084,0.25825375232166325,647.8958276180463
RP027416,109.20569444444445,23.042916666666667,447.29241943359375,160.0,607.2924194335938,4611.640574208625,439.81268310546875,607.2924194335938,479.59241943359376,0.0,0.0,479.59241943359376,427.3408098056401,467.30684475843964,0.14085171381065575,0.09821086408036886,0.2390625778910246,637.3408098056401
RP027437,109.20680555555556,23.042916666666667,427.6583862304688,280.0,707.6583862304688,4549.125006985113,425.5189208984375,707.6583862304688,579.9583862304687,0.0,0.0,579.9583862304687,448.2645970232914,496.5944625424971,0.14844396208767874,0.09687951403764593,0.24532347612532468,658.2645970232913
RP028125,109.25791666666667,23.042916666666667,249.4993133544922,240.0,489.4993133544922,4723.434316068214,249.4993133544922,489.4993133544922,361.7993133544922,0.0,0.0,361.7993133544922,405.3454494098373,435.4953921893783,0.1327594507331016,0.10059165673108232,0.23335110746418392,615.3454494098373
RP028268,109.26902777777778,23.042916666666667,319.7579040527344,100.0,419.7579040527344,5468.4913026515,319.7579040527344,419.7579040527344,292.0579040527344,0.0,0.0,292.0579040527344,437.5805628566169,461.9187215276781,0.14242565453652134,0.11645861107498563,0.25888426561150696,647.5805628566169
RP028728,109.20347222222222,23.041805555555555,527.8403930664062,60.0,587.8403930664062,4643.284333188991,529.4646606445312,587.8403930664062,460.14039306640626,0.0,0.0,460.14039306640626,424.5873871458676,462.93241990140143,0.13979611734380867,0.09888475894754331,0.23868087629135198,634.5873871458675
RP029443,109.25569444444444,23.041805555555555,255.1063232421875,260.0,515.1063232421875,4491.3676394125405,255.1063232421875,515.1063232421875,387.4063232421875,0.0,0.0,387.4063232421875,396.2760901047162,428.55995037489856,0.1300940246378907,0.09564949602452631,0.22574352066241699,606.2760901047162
RP029444,109.25569444444444,23.041805555555555,255.1063232421875,280.0,535.1063232421875,4491.3676394125405,255.1063232421875,535.1063232421875,407.4063232421875,0.0,0.0,407.4063232421875,401.2760901047162,435.2266170415652,0.13187223663634748,0.09564949602452631,0.22752173266087378,611.2760901047162
RP029626,109.2701388888889,23.041805555555555,335.1092834472656,20.0,355.1092834472656,5465.884726346746,335.1092834472656,385.1092834472656,257.40928344726564,30.0,30.0,257.40928344726564,438.74463595159943,457.69540957220494,0.1392895144706853,0.11907041865136586,0.2583599331220512,648.7446359515994
RP029631,109.2701388888889,23.041805555555555,335.1092834472656,120.0,455.1092834472656,5465.884726346746,335.1092834472656,455.1092834472656,327.40928344726564,0.0,0.0,327.40928344726564,446.24463595159943,473.52874290553825,0.14551325646528407,0.11640310065368067,0.26191635711896477,656.2446359515994
RP029658,109.27236111111112,23.041805555555555,380.2810668945313,60.0,440.2810668945313,5635.309998777965,380.2810668945313,440.2810668945313,312.5810668945313,0.0,0.0,312.5810668945313,453.83259997549715,479.8810222167081,0.14780300163757065,0.12001123145545665,0.2678142330930273,663.8325999754971
RP029773,109.28013888888889,23.041805555555555,300.80877685546875,260.0,560.8087768554688,6257.343387242304,300.80877685546875,560.8087768554688,433.10877685546876,0.0,0.0,433.10877685546876,525.4334200300208,561.5258181013098,0.17176619998444934,0.13325823880238238,0.3050244387868317,735.4334200300208
RP030099,109.20347222222222,23.040694444444444,516.1152954101562,80.0,596.1152954101562,4545.382634397528,531.1007080078125,596.1152954101562,468.41529541015626,0.0,0.0,468.41529541015626,420.12933281237423,459.1639407632206,0.13844690029012063,0.09679981536216957,0.23524671565229022,630.1293328123743
RP030155,109.20680555555556,23.040694444444444,439.7799682617188,300.0,739.7799682617188,4343.367006476213,450.26300048828125,739.7799682617188,612.0799682617187,0.0,0.0,612.0799682617187,442.5777924971772,493.58445651898705,0.14691802787237687,0.0924976306934749,0.23941565856585179,652.5777924971771
RP030785,109.25347222222224,23.040694444444444,236.72561645507807,300.0,536.7256164550781,4262.384770530325,236.72561645507807,536.7256164550781,409.02561645507814,0.0,0.0,409.02561645507814,386.4153888157912,420.50085685371437,0.12713972194486492,0.09077300900203468,0.2179127309468996,596.4153888157912
RP031146,109.28125,23.040694444444444,343.11871337890625,180.0,523.1187133789062,6278.138581390296,343.11871337890625,523.1187133789062,395.41871337890626,0.0,0.0,395.41871337890626,517.3972504374129,550.3488098856551,0.1688580144457329,0.13370109941849703,0.30255911386422996,727.3972504374129
RP031488,109.20347222222222,23.039583333333333,508.1492919921875,100.0,608.1492919921875,4448.757843718471,480.13494873046875,608.1492919921875,480.4492919921875,0.0,0.0,480.4492919921875,416.69617924594496,456.73362024529393,0.13745909997382966,0.09474206519030078,0.23220116516413042,626.6961792459449
RP032433,109.27347222222222,23.039583333333333,370.007568359375,100.0,470.007568359375,5564.825665836487,370.007568359375,470.007568359375,342.307568359375,0.0,0.0,342.307568359375,456.5652698122762,485.0909005088908,0.14894494747784856,0.11851017621688814,0.2674551236947367,666.5652698122763
RP032556,109.28569444444445,23.039583333333333,337.3309020996094,280.0,617.3309020996094,6591.33313952796,337.3309020996094,617.3309020996094,489.6309020996094,0.0,0.0,489.6309020996094,561.8299348267664,602.6325100017339,0.18390436077342168,0.14037098352698432,0.324275344300406,771.8299348267664
RP033801,109.27125,23.03847222222222,319.7086181640625,200.0,519.7086181640625,5310.009792251222,319.7086181640625,519.7086181640625,392.0086181640625,0.0,0.0,392.0086181640625,452.00280735776374,484.67019220476897,0.14793726328790688,0.11308354187201676,0.26102080515992365,662.0028073577637
RP033960,109.28569444444445,23.03847222222222,338.1376953125,300.0,638.1376953125,6527.414861943683,338.1376953125,638.1376953125,510.4376953125,0.0,0.0,510.4376953125,562.7704146243706,605.3068892337456,0.1843930826622666,0.13900976094880066,0.32340284361106725,772.7704146243706
RP034314,109.20458333333332,23.03736111111111,433.0228576660156,180.0,613.0228576660156,4185.74957770045,433.0228576660156,613.0228576660156,485.32285766601564,0.0,0.0,485.32285766601564,400.3806862632005,440.8242577353685,0.13229130966015817,0.08914096322880587,0.22143227288896405,610.3806862632005
RP035228,109.27236111111112,23.03736111111111,299.15838623046875,160.0,459.15838623046875,5323.678178442273,299.15838623046875,459.15838623046875,331.45838623046876,0.0,0.0,331.45838623046876,437.77647512043535,465.39800730630776,0.1428447918434408,0.11337462787423358,0.25621941971767437,647.7764751204354
RP035242,109.27347222222222,23.03736111111111,298.0740051269531,140.0,438.0740051269531,5414.864569242682,298.0740051269531,438.0740051269531,310.37400512695314,0.0,0.0,310.37400512695314,438.58447256458373,464.44897299182986,0.14291209926720083,0.11531656027090896,0.2582286595381098,648.5844725645837
RP037181,109.20458333333332,23.035138888888888,417.1101989746094,220.0,637.1101989746094,3999.5111949069055,417.1101989746094,637.1101989746094,509.4101989746094,0.0,0.0,509.4101989746094,393.9866294041127,436.43747931866346,0.13046674184473706,0.08517477544709151,0.21564151729182857,603.9866294041127
RP038067,109.2701388888889,23.035138888888888,327.2103271484375,240.0,567.2103271484375,4993.627607058054,327.2103271484375,567.2103271484375,439.5103271484375,0.0,0.0,439.5103271484375,442.786088924313,479.41194952001615,0.1454228999723244,0.10634577311327337,0.2517686730855978,652.7860889243129
RP038096,109.27236111111112,23.035138888888888,331.39276123046875,220.0,551.3927612304688,5178.526780715594,331.39276123046875,551.3927612304688,423.69276123046876,0.0,0.0,423.69276123046876,451.15830902199014,486.4660391245292,0.14795421828439004,0.11028344070042469,0.2582376589848147,661.1583090219901
RP038110,109.27347222222222,23.035138888888888,363.9777221679688,200.0,563.9777221679688,5272.2242530269805,363.9777221679688,563.9777221679688,436.27772216796876,0.0,0.0,436.27772216796876,460.55104741045756,496.9075242577883,0.151068563843906,0.11227884983298199,0.26334741367688796,670.5510474104576
RP038136,109.27569444444444,23.035138888888888,380.606201171875,120.0,500.606201171875,5461.900901337716,380.606201171875,500.606201171875,372.906201171875,0.0,0.0,372.906201171875,457.3532770488165,488.4287938131394,0.1494735739970343,0.1163182599358958,0.2657918339329301,667.3532770488165
RP038652,109.20458333333332,23.03402777777778,407.4338073730469,240.0,647.4338073730469,3908.922956614853,410.3822021484375,647.4338073730469,519.7338073730468,0.0,0.0,519.7338073730468,390.52831561758524,433.8394662320058,0.12945542609718355,0.08324558148346445,0.212701007580648,600.5283156175852
RP040245,109.21347222222222,23.03291666666667,282.1889038085937,200.0,482.1889038085937,3244.9303351548037,282.1889038085937,482.1889038085937,354.4889038085937,0.0,0.0,354.4889038085937,304.9509149624687,334.49165694651816,0.10062281898190856,0.06910499787829674,0.1697278168602053,514.9509149624687
RP040261,109.21458333333334,23.03291666666667,244.29942321777344,220.0,464.29942321777344,3184.0127755573967,244.29942321777344,464.29942321777344,336.59942321777345,0.0,0.0,336.59942321777345,296.41737417493647,324.46732610975096,0.09773493613143706,0.06780767947946308,0.16554261561090014,506.41737417493647
RP041614,109.20347222222222,23.03180555555556,376.2265625,280.0,656.2265625,3816.132122575076,376.2265625,656.2265625,528.5265625,0.0,0.0,528.5265625,386.54044879667174,430.5843290050051,0.12826109413520403,0.08126948038817292,0.20953057452337695,596.5404487966717
RP041762,109.21458333333334,23.03180555555556,245.03668212890625,240.0,485.03668212890625,3079.3805492200504,245.03668212890625,485.03668212890625,357.33668212890626,0.0,0.0,357.33668212890626,294.6262071468966,324.40426399097214,0.09735041936775987,0.06557940058524181,0.16292981995300168,504.6262071468966
RP043118,109.20347222222222,23.03069444444445,381.5462036132813,300.0,681.5462036132812,3733.368553152924,381.5462036132813,681.5462036132812,553.8462036132812,0.0,0.0,553.8462036132812,387.35278778018187,433.50663808128866,0.12874972111946362,0.07950692289121966,0.20825664401068328,597.3527877801819
RP043281,109.21569444444444,23.03069444444445,252.6110076904297,260.0,512.6110076904297,2914.101990106667,293.0018005371094,512.6110076904297,384.9110076904297,0.0,0.0,384.9110076904297,290.50121792971856,322.57713523725437,0.09628224802959906,0.06205957941893827,0.15834182744853734,500.50121792971856
RP044060,109.27347222222222,23.03069444444445,353.3240051269531,240.0,593.3240051269531,5011.374970282809,360.3286437988281,593.3240051269531,465.62400512695314,0.0,0.0,465.62400512695314,450.49766596725885,489.2996663945049,0.14812263585329843,0.10672372621898574,0.25484636207228417,660.4976659672589
RP044088,109.27569444444444,23.03069444444445,378.724365234375,200.0,578.724365234375,5210.555822040954,382.3417663574219,578.724365234375,451.024365234375,0.0,0.0,451.024365234375,460.1264794446573,497.71184321418855,0.15106638754738203,0.11096554065457587,0.26203192820195786,670.1264794446573
RP044124,109.27902777777778,23.03069444444445,418.8159790039063,20.0,438.8159790039063,5513.42894430338,426.1470642089844,476.1470642089844,348.4470642089844,37.33108520507807,37.33108520507807,348.4470642089844,467.11739074083084,493.0437223244897,0.14839625392663386,0.12073474558781501,0.26913099951444885,677.1173907408308
RP044842,109.21791666666668,23.02958333333333,258.0062866210937,280.0,538.0062866210938,2691.4215297886303,273.7803955078125,538.0062866210938,410.30628662109376,0.0,0.0,410.30628662109376,282.00467364118214,316.1968641929399,0.09379788845220369,0.05731731035660971,0.1511151988088134,492.00467364118214
RP045620,109.27569444444444,23.02958333333333,343.3091125488281,240.0,583.3091125488281,5153.212349209609,343.3091125488281,583.3091125488281,455.60911254882814,0.0,0.0,455.60911254882814,457.4497680845143,495.41719413025,0.15025281659352974,0.10974433706650093,0.2599971536600307,667.4497680845143
RP045655,109.27902777777778,23.02958333333333,400.8036804199219,40.0,440.8036804199219,5459.267740761925,400.8036804199219,450.8036804199219,323.1036804199219,10.0,10.0,323.1036804199219,448.06043615577545,474.1524095241023,0.14498952543149068,0.11715128936730641,0.2621408147987971,658.0604361557755
RP046373,109.21791666666668,23.028472222222224,236.42015075683597,300.0,536.4201507568359,2584.566609157333,285.63836669921875,536.4201507568359,408.72015075683595,0.0,0.0,408.72015075683595,274.48447829969786,308.5444908627675,0.09138125011047207,0.05504169630612838,0.14642294641660045,484.48447829969786
RP047045,109.26791666666666,23.028472222222224,341.6585998535156,240.0,581.6585998535156,4395.27296812456,347.53045654296875,581.6585998535156,453.95859985351564,0.0,0.0,453.95859985351564,406.50784783834956,444.3377311594759,0.1339647668853906,0.09360303543228228,0.22756780231767287,616.5078478383496
RP047047,109.26791666666666,23.028472222222224,341.6585998535156,280.0,621.6585998535156,4395.27296812456,347.53045654296875,621.6585998535156,493.95859985351564,0.0,0.0,493.95859985351564,416.50784783834956,457.67106449280925,0.13752119088230416,0.09360303543228228,0.23112422631458646,626.5078478383496
RP047185,109.27902777777778,23.028472222222224,399.4553833007813,40.0,439.4553833007813,5407.387444180884,400.1934509277344,450.1934509277344,322.4934509277344,10.738067626953068,10.738067626953068,322.4934509277344,444.69521488631017,470.6748301613753,0.14383041139332012,0.11611205323487286,0.259942464628193,654.6952148863102
RP050840,109.20236111111112,23.02513888888889,419.0613403320313,300.0,719.0613403320312,3452.84600513609,419.0613403320313,719.0613403320312,591.3613403320312,0.0,0.0,591.3613403320312,378.0300687587471,427.31018045308303,0.12611112313095652,0.07353283159086116,0.19964395472181767,588.0300687587471
RP051001,109.21458333333334,23.02513888888889,289.21112060546875,220.0,509.21112060546875,2488.288628363194,289.21112060546875,509.21112060546875,381.51112060546876,0.0,0.0,381.51112060546876,261.2636887089135,293.05628209270253,0.08691171451059429,0.05299133190032728,0.13990304641092158,471.2636887089135
RP051843,109.27680555555555,23.02513888888889,424.2341918945313,260.0,684.2341918945312,5053.762485043543,431.2422180175781,684.2341918945312,556.5341918945312,0.0,0.0,556.5341918945312,476.0510469765357,522.4288963010799,0.15710821217150941,0.10762642329259398,0.26473463546410336,686.0510469765356
RP051856,109.27791666666668,23.02513888888889,398.3807678222656,220.0,618.3807678222656,5159.765902796295,436.8831481933594,618.3807678222656,490.68076782226564,0.0,0.0,490.68076782226564,466.65458547531944,507.54464946050825,0.15351062492315382,0.10988390348547666,0.2633945284086305,676.6545854753194
RP052431,109.20347222222222,23.02402777777778,431.46978759765625,20.0,451.46978759765625,3290.9286642399843,431.46978759765625,481.46978759765625,353.76978759765626,30.0,30.0,353.76978759765626,317.8376911820797,344.8185068152177,0.1015384759735124,0.07275190992131447,0.17429038589482687,527.8376911820797
RP052447,109.20458333333332,23.02402777777778,414.5950012207031,40.0,454.5950012207031,3194.650377772504,422.7159118652344,472.7159118652344,345.0159118652344,18.12091064453125,18.12091064453125,345.0159118652344,305.2709733659859,332.5122234677112,0.09870979271498163,0.06964536204467156,0.16835515475965318,515.2709733659859
RP052485,109.20680555555556,23.02402777777778,353.5853271484375,200.0,553.5853271484375,3005.752007897508,353.5853271484375,553.5853271484375,425.8853271484375,0.0,0.0,425.8853271484375,306.8547989802766,342.345242909313,0.10187710528847518,0.06401138535337285,0.16588849064184802,516.8547989802767
RP052578,109.21347222222222,23.02402777777778,270.96484375,260.0,530.96484375,2478.218551334192,270.96484375,530.96484375,403.26484375,0.0,0.0,403.26484375,266.0307810264461,299.63618467227946,0.08863139574179375,0.05277687655619112,0.14140827229798486,476.0307810264461
RP053285,109.26569444444443,23.02402777777778,330.4585876464844,300.0,630.4585876464844,3961.6602475689815,330.4585876464844,630.4585876464844,502.7585876464844,0.0,0.0,502.7585876464844,389.8003300828865,431.69687905342687,0.12906925810149594,0.08436869045748754,0.2134379485589835,599.8003300828865
RP053293,109.26680555555556,23.02402777777778,368.0219421386719,160.0,528.0219421386719,4064.3290875078415,368.0219421386719,528.0219421386719,400.3219421386719,0.0,0.0,400.3219421386719,371.0357580351907,404.3959198800801,0.12214802053104809,0.08655515649322254,0.20870317702427063,581.0357580351907
RP053298,109.26680555555556,23.02402777777778,368.0219421386719,260.0,628.0219421386719,4064.3290875078415,368.0219421386719,628.0219421386719,500.3219421386719,0.0,0.0,500.3219421386719,396.0357580351907,437.72925321341336,0.13103908052333205,0.08655515649322254,0.2175942370165546,606.0357580351907
RP053327,109.26902777777778,23.02402777777778,367.2567138671875,240.0,607.2567138671875,4271.346852103875,377.2669677734375,607.2567138671875,479.5567138671875,0.0,0.0,479.5567138671875,404.64563527372184,444.6086947626542,0.13360154327361373,0.09096386814665659,0.2245654114202703,614.6456352737218
RP053328,109.26902777777778,23.02402777777778,367.2567138671875,260.0,627.2567138671875,4271.346852103875,377.2669677734375,627.2567138671875,499.5567138671875,0.0,0.0,499.5567138671875,409.64563527372184,451.2753614293208,0.1353797552720705,0.09096386814665659,0.2263436234187271,619.6456352737218
RP053329,109.26902777777778,23.02402777777778,367.2567138671875,280.0,647.2567138671875,4271.346852103875,377.2669677734375,647.2567138671875,519.5567138671875,0.0,0.0,519.5567138671875,414.64563527372184,457.94202809598744,0.1371579672705273,0.09096386814665659,0.2281218354171839,624.6456352737218
RP053340,109.2701388888889,23.02402777777778,389.3804931640625,200.0,589.3804931640625,4375.616289848629,397.0522155761719,589.3804931640625,461.6804931640625,0.0,0.0,461.6804931640625,407.1278759475909,445.60125037792943,0.13423271060740627,0.09318442098751709,0.22741713159492336,617.1278759475908
RP053342,109.2701388888889,23.02402777777778,389.3804931640625,240.0,629.3804931640625,4375.616289848629,397.0522155761719,629.3804931640625,501.6804931640625,0.0,0.0,501.6804931640625,417.1278759475909,458.9345837112628,0.13778913460431985,0.09318442098751709,0.23097355559183694,627.1278759475908
RP053344,109.2701388888889,23.02402777777778,389.3804931640625,280.0,669.3804931640625,4375.616289848629,397.0522155761719,669.3804931640625,541.6804931640625,0.0,0.0,541.6804931640625,427.1278759475909,472.26791704459606,0.14134555860123343,0.09318442098751709,0.23452997958875052,637.1278759475908
RP053416,109.27569444444444,23.02402777777778,403.2000122070313,220.0,623.2000122070312,4903.270611953831,451.71795654296875,623.2000122070312,495.50001220703126,0.0,0.0,495.50001220703126,450.7597105153465,492.0513781992658,0.14847670712019229,0.10442150377309083,0.2528982108932831,660.7597105153466
RP053931,109.19680555555556,23.022916666666667,588.8419799804688,20.0,608.8419799804688,3835.202656782119,588.8419799804688,638.8419799804688,511.14197998046876,30.0,30.0,511.14197998046876,393.4656721139251,433.5608371122975,0.12712155222098623,0.08434293013285993,0.21146448235384616,603.4656721139252
RP053935,109.19680555555556,23.022916666666667,588.8419799804688,100.0,688.8419799804688,3835.202656782119,588.8419799804688,688.8419799804688,561.1419799804687,0.0,0.0,561.1419799804687,395.9656721139251,442.7275037789642,0.1315670822171282,0.08167561213517474,0.21324269435230295,605.9656721139252
RP053936,109.19680555555556,23.022916666666667,588.8419799804688,120.0,708.8419799804688,3835.202656782119,588.8419799804688,708.8419799804688,581.1419799804687,0.0,0.0,581.1419799804687,400.9656721139251,449.39417044563083,0.133345294215585,0.08167561213517474,0.21502090635075974,610.9656721139252
RP053946,109.19791666666669,23.022916666666667,553.9520874023438,20.0,573.9520874023438,3732.180199355554,553.9520874023438,603.9520874023438,476.25208740234376,30.0,30.0,476.25208740234376,377.87503514095624,415.06270909115153,0.12182547416209302,0.08214893335433124,0.20397440751642426,587.8750351409562
RP053952,109.19791666666669,23.022916666666667,553.9520874023438,140.0,693.9520874023438,3732.180199355554,553.9520874023438,693.9520874023438,566.2520874023437,0.0,0.0,566.2520874023437,390.37503514095624,437.56270909115153,0.12982742815514858,0.07948161535664605,0.20930904351179463,600.3750351409562
RP053953,109.19791666666669,23.022916666666667,553.9520874023438,160.0,713.9520874023438,3732.180199355554,553.9520874023438,713.9520874023438,586.2520874023437,0.0,0.0,586.2520874023437,395.37503514095624,444.22937575781816,0.13160564015360537,0.07948161535664605,0.21108725551025143,605.3750351409562
RP053961,109.19902777777776,23.022916666666667,517.396484375,20.0,537.396484375,3629.796640659969,550.3021850585938,600.3021850585938,472.60218505859376,62.90570068359375,62.90570068359375,472.60218505859376,381.1055558698443,415.24692956776096,0.11932056855320002,0.08289420834114053,0.20221477689434053,591.1055558698442
RP053969,109.19902777777776,23.022916666666667,517.396484375,180.0,697.396484375,3629.796640659969,550.3021850585938,697.396484375,569.696484375,0.0,0.0,569.696484375,384.41056380441455,431.8852708356646,0.12795328095450942,0.07730122475479563,0.20525450570930504,594.4105638044146
RP054006,109.20236111111112,23.022916666666667,511.80413818359375,20.0,531.8041381835938,3327.067391860947,511.80413818359375,561.8041381835938,434.10413818359376,30.0,30.0,434.10413818359376,340.3305273366282,374.00587218526107,0.10945067232970698,0.07352153097250164,0.18297220330220862,550.3305273366282
