task_id,cargo_pattern,n_boxes,total_mass_kg,total_volume_m3,end_SOC,has_hard_deadline,uav_type,n_stops,visit_order,duration_s,energy_kWh,latest_start_s,direct_time_s,outage_time_s,outage_ratio,gap_count,max_gap_s,min_margin_db,needs_relay
R000410,医疗:2|饮水:2|卫生:1,5,40.0,0.113,0.726146,True,C,1,S001,1429.4261775174657,2.190832939070467,2483.1,1429.4261775174657,0.0,0.0,0,0.0,2.2144147110676613,0
R000421,医疗:2|饮水:3,5,48.0,0.105,0.713973,True,C,1,S001,1429.4261775174657,2.2882164448140943,2483.1,1429.4261775174657,0.0,0.0,0,0.0,2.2144147110676613,0
R000423,医疗:2|饮水:3|卫生:2,7,60.0,0.175,0.689104,True,C,1,S001,1561.4261775174657,2.4871653749484786,2351.1,1561.4261775174657,0.0,0.0,0,0.0,2.2144147110676613,0
R000432,医疗:2|饮水:4,6,62.0,0.132,0.683917,True,C,1,S001,1495.4261775174657,2.52866628854727,2417.1,1495.4261775174657,0.0,0.0,0,0.0,2.2144147110676613,0
R000433,医疗:2|饮水:4|卫生:1,7,68.0,0.167,0.665912,True,C,1,S001,1561.4261775174657,2.6727029255505155,2351.1,1561.4261775174657,0.0,0.0,0,0.0,2.2144147110676613,0
R000438,医疗:2|饮水:5,7,76.0,0.159,0.634216,True,C,1,S001,1561.4261775174657,2.92626894731049,2351.1,1561.4261775174657,0.0,0.0,0,0.0,2.2144147110676613,0
R000439,卫生:1,1,6.0,0.035,0.415392,False,C,1,S002,1781.0067572452497,4.676867432535839,,1018.8133786226248,762.1933786226248,0.4279564777179948,1,762.1933786226248,-5.48219992618948,1
R000440,食品:1,1,8.0,0.028,0.413464,False,C,1,S002,1781.0067572452497,4.692284403823972,,1018.8133786226248,762.1933786226248,0.4279564777179948,1,762.1933786226248,-5.48219992618948,1
R000441,食品:1|卫生:1,2,14.0,0.063,0.406168,False,C,1,S002,1847.0067572452497,4.750654087999164,,1048.813378622625,798.1933786226248,0.4321550939061556,1,798.1933786226248,-5.48219992618948,1
R000442,食品:2,2,16.0,0.056,0.403263,False,C,1,S002,1847.0067572452497,4.773899786946872,,1048.813378622625,798.1933786226248,0.4321550939061556,1,798.1933786226248,-5.48219992618948,1
R000443,食品:2|卫生:1,3,22.0,0.091,0.393142,False,C,1,S002,1913.0067572452497,4.854865224065968,,1078.813378622625,834.1933786226248,0.4360640000163262,1,834.1933786226248,-5.48219992618948,1
R000444,饮水:1,1,14.0,0.027,0.406168,True,C,1,S002,1781.0067572452497,4.750654087999164,2441.1,1018.8133786226248,762.1933786226248,0.4279564777179948,1,762.1933786226248,-5.48219992618948,1
R000445,饮水:1|卫生:1,2,20.0,0.062,0.396752,True,C,1,S002,1847.0067572452497,4.825983284993884,2375.1,1048.813378622625,798.1933786226248,0.4321550939061556,1,798.1933786226248,-5.48219992618948,1
R000446,饮水:1|食品:1,2,22.0,0.055,0.393142,True,C,1,S002,1847.0067572452497,4.854865224065968,2375.1,1048.813378622625,798.1933786226248,0.4321550939061556,1,798.1933786226248,-5.48219992618948,1
R000447,饮水:1|食品:1|卫生:1,3,28.0,0.09,0.380818,True,C,1,S002,1913.0067572452497,4.953458993615905,2309.1,1078.813378622625,834.1933786226248,0.4360640000163262,1,834.1933786226248,-5.48219992618948,1
R000448,饮水:1|食品:2,3,30.0,0.083,0.376181,True,C,1,S002,1913.0067572452497,4.990549673877004,2309.1,1078.813378622625,834.1933786226248,0.4360640000163262,1,834.1933786226248,-5.48219992618948,1
R000449,饮水:1|食品:2|卫生:1,4,36.0,0.118,0.360512,True,C,1,S002,1979.0067572452497,5.11590528832408,2243.1,1108.813378622625,870.1933786226248,0.439712181596551,1,870.1933786226248,-5.48219992618948,1
R000450,饮水:2,2,28.0,0.054,0.380818,True,C,1,S002,1847.0067572452497,4.953458993615905,2375.1,1048.813378622625,798.1933786226248,0.4321550939061556,1,798.1933786226248,-5.48219992618948,1
R000451,饮水:2|卫生:1,3,34.0,0.089,0.366044,True,C,1,S002,1913.0067572452497,5.071650891876307,2309.1,1078.813378622625,834.1933786226248,0.4360640000163262,1,834.1933786226248,-5.48219992618948,1
R000452,饮水:2|食品:1,3,36.0,0.082,0.360512,True,C,1,S002,1913.0067572452497,5.11590528832408,2309.1,1078.813378622625,834.1933786226248,0.4360640000163262,1,834.1933786226248,-5.48219992618948,1
R000453,饮水:2|食品:1|卫生:1,4,42.0,0.117,0.341838,True,C,1,S002,1979.0067572452497,5.265292334190916,2243.1,1108.813378622625,870.1933786226248,0.439712181596551,1,870.1933786226248,-5.48219992618948,1
R000454,饮水:2|食品:2,4,44.0,0.11,0.334845,True,C,1,S002,1979.0067572452497,5.321242644964254,2243.1,1108.813378622625,870.1933786226248,0.439712181596551,1,870.1933786226248,-5.48219992618948,1
R000456,饮水:3,3,42.0,0.081,0.341838,True,C,1,S002,1913.0067572452497,5.265292334190916,2309.1,1078.813378622625,834.1933786226248,0.4360640000163262,1,834.1933786226248,-5.48219992618948,1
R000457,饮水:3|卫生:1,4,48.0,0.116,0.319535,True,C,1,S002,1979.0067572452497,5.443720325584658,2243.1,1108.813378622625,870.1933786226248,0.439712181596551,1,870.1933786226248,-5.48219992618948,1
R000458,饮水:3|食品:1,4,50.0,0.109,0.311151,True,C,1,S002,1979.0067572452497,5.5107927844537175,2243.1,1108.813378622625,870.1933786226248,0.439712181596551,1,870.1933786226248,-5.48219992618948,1
R000459,饮水:3|食品:1|卫生:1,5,56.0,0.144,0.28258,True,C,1,S002,2045.0067572452497,5.739363404434351,2177.1,1138.813378622625,906.1933786226248,0.4431248823076375,1,906.1933786226248,-5.48219992618948,1
R000460,饮水:3|食品:2,5,58.0,0.137,0.271744,True,C,1,S002,2045.0067572452497,5.826046510821036,2177.1,1138.813378622625,906.1933786226248,0.4431248823076375,1,906.1933786226248,-5.48219992618948,1
R000461,饮水:3|食品:2|卫生:1,6,64.0,0.172,0.234373,True,C,1,S002,2111.00675724525,6.125019578427351,2111.1,1168.8133786226251,942.1933786226248,0.4463241888681287,1,942.1933786226248,-5.48219992618948,1
R000462,饮水:4,4,56.0,0.108,0.28258,True,C,1,S002,1979.0067572452497,5.739363404434351,2243.1,1108.813378622625,870.1933786226248,0.439712181596551,1,870.1933786226248,-5.48219992618948,1
R000463,饮水:4|卫生:1,5,62.0,0.143,0.247721,True,C,1,S002,2045.0067572452497,6.018232400600038,2177.1,1138.813378622625,906.1933786226248,0.4431248823076375,1,906.1933786226248,-5.48219992618948,1
R000464,饮水:4|食品:1,5,64.0,0.136,0.234373,True,C,1,S002,2045.0067572452497,6.125019578427351,2177.1,1138.813378622625,906.1933786226248,0.4431248823076375,1,906.1933786226248,-5.48219992618948,1
R000465,医疗:1,1,3.0,0.012,0.417724,True,C,1,S002,1781.0067572452497,4.6582050102966654,2441.1,1018.8133786226248,762.1933786226248,0.4279564777179948,1,762.1933786226248,-5.48219992618948,1
R000466,医疗:1|卫生:1,2,9.0,0.047,0.412402,True,C,1,S002,1847.0067572452497,4.700787482891347,2375.1,1048.813378622625,798.1933786226248,0.4321550939061556,1,798.1933786226248,-5.48219992618948,1
R000467,医疗:1|食品:1,2,11.0,0.04,0.410088,True,C,1,S002,1847.0067572452497,4.719294226695465,2375.1,1048.813378622625,798.1933786226248,0.4321550939061556,1,798.1933786226248,-5.48219992618948,1
R000468,医疗:1|食品:1|卫生:1,3,17.0,0.075,0.401723,True,C,1,S002,1913.0067572452497,4.7862195430285706,2309.1,1078.813378622625,834.1933786226248,0.4360640000163262,1,834.1933786226248,-5.48219992618948,1
R000469,医疗:1|食品:2,3,19.0,0.068,0.398468,True,C,1,S002,1913.0067572452497,4.812258473329029,2309.1,1078.813378622625,834.1933786226248,0.4360640000163262,1,834.1933786226248,-5.48219992618948,1
R000470,医疗:1|食品:2|卫生:1,4,25.0,0.103,0.387267,True,C,1,S002,1979.0067572452497,4.901861248068313,2243.1,1108.813378622625,870.1933786226248,0.439712181596551,1,870.1933786226248,-5.48219992618948,1
R000471,医疗:1|饮水:1,2,17.0,0.039,0.401723,True,C,1,S002,1847.0067572452497,4.7862195430285706,2375.1,1048.813378622625,798.1933786226248,0.4321550939061556,1,798.1933786226248,-5.48219992618948,1
R000472,医疗:1|饮水:1|卫生:1,3,23.0,0.074,0.391246,True,C,1,S002,1913.0067572452497,4.870033787671201,2309.1,1078.813378622625,834.1933786226248,0.4360640000163262,1,834.1933786226248,-5.48219992618948,1
R000473,医疗:1|饮水:1|食品:1,3,25.0,0.067,0.387267,True,C,1,S002,1913.0067572452497,4.901861248068313,2309.1,1078.813378622625,834.1933786226248,0.4360640000163262,1,834.1933786226248,-5.48219992618948,1
R000475,医疗:1|饮水:1|食品:2,4,33.0,0.095,0.368691,True,C,1,S002,1979.0067572452497,5.0504742922977215,2243.1,1108.813378622625,870.1933786226248,0.439712181596551,1,870.1933786226248,-5.48219992618948,1
R000477,医疗:1|饮水:2,3,31.0,0.066,0.373758,True,C,1,S002,1913.0067572452497,5.009938900055766,2309.1,1078.813378622625,834.1933786226248,0.4360640000163262,1,834.1933786226248,-5.48219992618948,1
R000478,医疗:1|饮水:2|卫生:1,4,37.0,0.101,0.357623,True,C,1,S002,1979.0067572452497,5.139019529020874,2243.1,1108.813378622625,870.1933786226248,0.439712181596551,1,870.1933786226248,-5.48219992618948,1
R000479,医疗:1|饮水:2|食品:1,4,39.0,0.094,0.351585,True,C,1,S002,1979.0067572452497,5.187321479975067,2243.1,1108.813378622625,870.1933786226248,0.439712181596551,1,870.1933786226248,-5.48219992618948,1
R000483,医疗:1|饮水:3,4,45.0,0.093,0.331188,True,C,1,S002,1979.0067572452497,5.350492426141567,2243.1,1108.813378622625,870.1933786226248,0.439712181596551,1,870.1933786226248,-5.48219992618948,1
R000484,医疗:1|饮水:3|卫生:1,5,51.0,0.128,0.30676,True,C,1,S002,2045.0067572452497,5.54592298758468,2177.1,1138.813378622625,906.1933786226248,0.4431248823076375,1,906.1933786226248,-5.48219992618948,1
R000487,医疗:1|饮水:3|食品:2,6,61.0,0.149,0.254045,True,C,1,S002,2111.00675724525,5.967642976940152,2111.1,1168.8133786226251,942.1933786226248,0.4463241888681287,1,942.1933786226248,-5.48219992618948,1
R000489,医疗:1|饮水:4,5,59.0,0.12,0.266046,True,C,1,S002,2045.0067572452497,5.871629979599366,2177.1,1138.813378622625,906.1933786226248,0.4431248823076375,1,906.1933786226248,-5.48219992618948,1
R000490,医疗:1|饮水:4|卫生:1,6,65.0,0.155,0.227323,True,C,1,S002,2111.00675724525,6.181413550070367,2111.1,1168.8133786226251,942.1933786226248,0.4463241888681287,1,942.1933786226248,-5.48219992618948,1
R000491,医疗:1|饮水:4|食品:1,6,67.0,0.148,0.212407,True,C,1,S002,2111.00675724525,6.300747965355022,2111.1,1168.8133786226251,942.1933786226248,0.4463241888681287,1,942.1933786226248,-5.48219992618948,1
R000492,卫生:1,1,6.0,0.035,0.415361,False,C,1,S003,2105.8095208576483,4.677110351925028,,1244.7647604288238,861.0447604288245,0.4088901450488933,1,861.0447604288245,-5.288334514260441,1
R000493,食品:1,1,8.0,0.028,0.413236,False,C,1,S003,2105.8095208576483,4.694112193175986,,1244.7647604288238,861.0447604288245,0.4088901450488933,1,861.0447604288245,-5.288334514260441,1
R000494,食品:1|卫生:1,2,14.0,0.063,0.405381,False,C,1,S003,2171.8095208576483,4.756952553623882,,1274.7647604288238,897.0447604288245,0.4130402559772282,1,897.0447604288245,-5.288334514260441,1
R000495,食品:2,2,16.0,0.056,0.4023,False,C,1,S003,2171.8095208576483,4.78159970137086,,1274.7647604288238,897.0447604288245,0.4130402559772282,1,897.0447604288245,-5.288334514260441,1
R000496,食品:2|卫生:1,3,22.0,0.091,0.391687,False,C,1,S003,2237.8095208576483,4.866506413373752,,1304.7647604288238,933.0447604288244,0.4169455674097015,1,933.0447604288244,-5.288334514260441,1
R000497,饮水:1,1,14.0,0.027,0.405381,True,C,1,S003,2105.8095208576483,4.756952553623882,5884.6,1244.7647604288238,861.0447604288245,0.4088901450488933,1,861.0447604288245,-5.288334514260441,1
R000498,饮水:1|卫生:1,2,20.0,0.062,0.395456,True,C,1,S003,2171.8095208576483,4.83635507834248,5818.6,1274.7647604288238,897.0447604288245,0.4130402559772282,1,897.0447604288245,-5.288334514260441,1
R000499,饮水:1|食品:1,2,22.0,0.055,0.391687,True,C,1,S003,2171.8095208576483,4.866506413373752,5818.6,1274.7647604288238,897.0447604288245,0.4130402559772282,1,897.0447604288245,-5.288334514260441,1
R000500,饮水:1|食品:1|卫生:1,3,28.0,0.09,0.378921,True,C,1,S003,2237.8095208576483,4.968628439321392,5752.6,1304.7647604288238,933.0447604288244,0.4169455674097015,1,933.0447604288244,-5.288334514260441,1
R000501,饮水:1|食品:2,3,30.0,0.083,0.37415,True,C,1,S003,2237.8095208576483,5.006796190948758,5752.6,1304.7647604288238,933.0447604288244,0.4169455674097015,1,933.0447604288244,-5.288334514260441,1
R000502,饮水:1|食品:2|卫生:1,4,36.0,0.118,0.358118,True,C,1,S003,2303.8095208576483,5.1350530520234505,5686.6,1334.7647604288238,969.0447604288244,0.4206271185423673,1,969.0447604288244,-5.288334514260441,1
R000503,饮水:2,2,28.0,0.054,0.378921,True,C,1,S003,2171.8095208576483,4.968628439321392,5818.6,1274.7647604288238,897.0447604288245,0.4130402559772282,1,897.0447604288245,-5.288334514260441,1
R000504,饮水:2|卫生:1,3,34.0,0.089,0.363764,True,C,1,S003,2237.8095208576483,5.089889424657498,5752.6,1304.7647604288238,933.0447604288244,0.4169455674097015,1,933.0447604288244,-5.288334514260441,1
R000505,饮水:2|食品:1,3,36.0,0.082,0.358118,True,C,1,S003,2237.8095208576483,5.1350530520234505,5752.6,1304.7647604288238,933.0447604288244,0.4169455674097015,1,933.0447604288244,-5.288334514260441,1
R000506,饮水:2|食品:1|卫生:1,4,42.0,0.117,0.339153,True,C,1,S003,2303.8095208576483,5.28677830626896,5686.6,1334.7647604288238,969.0447604288244,0.4206271185423673,1,969.0447604288244,-5.288334514260441,1
R000507,饮水:2|食品:2,4,44.0,0.11,0.33208,True,C,1,S003,2303.8095208576483,5.343363821540388,5686.6,1334.7647604288238,969.0447604288244,0.4206271185423673,1,969.0447604288244,-5.288334514260441,1
R000508,饮水:2|食品:2|卫生:1,5,50.0,0.145,0.308211,True,C,1,S003,2369.8095208576483,5.534311178524112,5620.6,1364.7647604288238,1005.0447604288244,0.4241036047762576,1,1005.0447604288244,-5.288334514260441,1
R000509,饮水:3,3,42.0,0.081,0.339153,True,C,1,S003,2237.8095208576483,5.28677830626896,5752.6,1304.7647604288238,933.0447604288244,0.4169455674097015,1,933.0447604288244,-5.288334514260441,1
R000510,饮水:3|卫生:1,4,48.0,0.116,0.316642,True,C,1,S003,2303.8095208576483,5.46686409866857,5686.6,1334.7647604288238,969.0447604288244,0.4206271185423673,1,969.0447604288244,-5.288334514260441,1
R000511,饮水:3|食品:1,4,50.0,0.109,0.308211,True,C,1,S003,2303.8095208576483,5.534311178524112,5686.6,1334.7647604288238,969.0447604288244,0.4206271185423673,1,969.0447604288244,-5.288334514260441,1
R000512,饮水:3|食品:1|卫生:1,5,56.0,0.144,0.279579,True,C,1,S003,2369.8095208576483,5.763364795675429,5620.6,1364.7647604288238,1005.0447604288244,0.4241036047762576,1,1005.0447604288244,-5.288334514260441,1
R000513,饮水:3|食品:2,5,58.0,0.137,0.268755,True,C,1,S003,2369.8095208576483,5.849963060420418,5620.6,1364.7647604288238,1005.0447604288244,0.4241036047762576,1,1005.0447604288244,-5.288334514260441,1
R000514,饮水:3|食品:2|卫生:1,6,64.0,0.172,0.231529,True,C,1,S003,2435.8095208576483,6.1477696491366665,5554.6,1394.7647604288238,1041.0447604288245,0.4273916952513892,1,1041.0447604288245,-5.288334514260441,1
R000515,饮水:4,4,56.0,0.108,0.279579,True,C,1,S003,2303.8095208576483,5.763364795675429,5686.6,1334.7647604288238,969.0447604288244,0.4206271185423673,1,969.0447604288244,-5.288334514260441,1
R000516,饮水:4|卫生:1,5,62.0,0.143,0.244808,True,C,1,S003,2369.8095208576483,6.041538336128271,5620.6,1364.7647604288238,1005.0447604288244,0.4241036047762576,1,1005.0447604288244,-5.288334514260441,1
R000517,饮水:4|食品:1,5,64.0,0.136,0.231529,True,C,1,S003,2369.8095208576483,6.1477696491366665,5620.6,1364.7647604288238,1005.0447604288244,0.4241036047762576,1,1005.0447604288244,-5.288334514260441,1
R000518,医疗:1,1,3.0,0.012,0.418004,True,C,1,S003,2105.8095208576483,4.6559660592168,5884.6,1244.7647604288238,861.0447604288245,0.4088901450488933,1,861.0447604288245,-5.288334514260441,1
R000519,医疗:1|卫生:1,2,9.0,0.047,0.412076,True,C,1,S003,2171.8095208576483,4.703389090502286,5818.6,1274.7647604288238,897.0447604288245,0.4130402559772282,1,897.0447604288245,-5.288334514260441,1
R000520,医疗:1|食品:1,2,11.0,0.04,0.409574,True,C,1,S003,2171.8095208576483,4.723408313237806,5818.6,1274.7647604288238,897.0447604288245,0.4130402559772282,1,897.0447604288245,-5.288334514260441,1
R000521,医疗:1|食品:1|卫生:1,3,17.0,0.075,0.400675,True,C,1,S003,2237.8095208576483,4.794603853857856,5752.6,1304.7647604288238,933.0447604288244,0.4169455674097015,1,933.0447604288244,-5.288334514260441,1
R000522,医疗:1|食品:2,3,19.0,0.068,0.397253,True,C,1,S003,2237.8095208576483,4.821978789661166,5752.6,1304.7647604288238,933.0447604288244,0.4169455674097015,1,933.0447604288244,-5.288334514260441,1
R000523,医疗:1|食品:2|卫生:1,4,25.0,0.103,0.385585,True,C,1,S003,2303.8095208576483,4.915320473001344,5686.6,1334.7647604288238,969.0447604288244,0.4206271185423673,1,969.0447604288244,-5.288334514260441,1
R000524,医疗:1|饮水:1,2,17.0,0.039,0.400675,True,C,1,S003,2171.8095208576483,4.794603853857856,5818.6,1274.7647604288238,897.0447604288245,0.4130402559772282,1,897.0447604288245,-5.288334514260441,1
R000525,医疗:1|饮水:1|卫生:1,3,23.0,0.074,0.389713,True,C,1,S003,2237.8095208576483,4.882292627980249,5752.6,1304.7647604288238,933.0447604288244,0.4169455674097015,1,933.0447604288244,-5.288334514260441,1
R000526,医疗:1|饮水:1|食品:1,3,25.0,0.067,0.385585,True,C,1,S003,2237.8095208576483,4.915320473001344,5752.6,1304.7647604288238,933.0447604288244,0.4169455674097015,1,933.0447604288244,-5.288334514260441,1
R000528,医疗:1|饮水:1|食品:2,4,33.0,0.095,0.366471,True,C,1,S003,2303.8095208576483,5.068235937813064,5686.6,1334.7647604288238,969.0447604288244,0.4206271185423673,1,969.0447604288244,-5.288334514260441,1
R000530,医疗:1|饮水:2,3,31.0,0.066,0.371662,True,C,1,S003,2237.8095208576483,5.026704181199275,5752.6,1304.7647604288238,933.0447604288244,0.4169455674097015,1,933.0447604288244,-5.288334514260441,1
R000534,医疗:1|饮水:2|食品:2,5,47.0,0.122,0.320673,True,C,1,S003,2369.8095208576483,5.434618300041954,5620.6,1364.7647604288238,1005.0447604288244,0.4241036047762576,1,1005.0447604288244,-5.288334514260441,1
R000536,医疗:1|饮水:3,4,45.0,0.093,0.328387,True,C,1,S003,2303.8095208576483,5.372901341449225,5686.6,1334.7647604288238,969.0447604288244,0.4206271185423673,1,969.0447604288244,-5.288334514260441,1
R000540,医疗:1|饮水:3|食品:2,6,61.0,0.149,0.251105,True,C,1,S003,2435.8095208576483,5.991161145408401,5554.6,1394.7647604288238,1041.0447604288245,0.4273916952513892,1,1041.0447604288245,-5.288334514260441,1
R000542,医疗:1|饮水:4,5,59.0,0.12,0.263069,True,C,1,S003,2369.8095208576483,5.895451581992635,5620.6,1364.7647604288238,1005.0447604288244,0.4241036047762576,1,1005.0447604288244,-5.288334514260441,1
R000543,医疗:1|饮水:4|卫生:1,6,65.0,0.155,0.224523,True,C,1,S003,2435.8095208576483,6.203815391673846,5554.6,1394.7647604288238,1041.0447604288245,0.4273916952513892,1,1041.0447604288245,-5.288334514260441,1
R000544,医疗:1|饮水:4|食品:1,6,67.0,0.148,0.209713,True,C,1,S003,2435.8095208576483,6.322299969862874,5554.6,1394.7647604288238,1041.0447604288245,0.4273916952513892,1,1041.0447604288245,-5.288334514260441,1
R000545,卫生:1,1,6.0,0.035,0.385515,False,C,1,S004,1975.184064967841,4.9158811826487625,,1259.8620324839203,715.3220324839206,0.3621546189901887,1,715.3220324839206,-5.839925593266557,1
R000546,食品:1,1,8.0,0.028,0.38343,False,C,1,S004,1975.184064967841,4.932560295335747,,1259.8620324839203,715.3220324839206,0.3621546189901887,1,715.3220324839206,-5.839925593266557,1
R000547,食品:1|卫生:1,2,14.0,0.063,0.375597,False,C,1,S004,2041.184064967841,4.995222298875197,,1289.8620324839203,751.3220324839206,0.3680814706417756,1,751.3220324839206,-5.839925593266557,1
R000548,饮水:1,1,14.0,0.027,0.375597,True,C,1,S004,1975.184064967841,4.995222298875197,5944.4,1259.8620324839203,715.3220324839206,0.3621546189901887,1,715.3220324839206,-5.839925593266557,1
R000549,饮水:1|卫生:1,2,20.0,0.062,0.365556,True,C,1,S004,2041.184064967841,5.0755517860399575,5878.4,1289.8620324839203,751.3220324839206,0.3680814706417756,1,751.3220324839206,-5.839925593266557,1
R000550,饮水:1|食品:1,2,22.0,0.055,0.361718,True,C,1,S004,2041.184064967841,5.106257958370094,5878.4,1289.8620324839203,751.3220324839206,0.3680814706417756,1,751.3220324839206,-5.839925593266557,1
R000551,饮水:1|食品:1|卫生:1,3,28.0,0.09,0.348647,True,C,1,S004,2107.184064967841,5.210823192106296,5812.4,1319.8620324839203,787.3220324839206,0.3736370474574257,1,787.3220324839206,-5.839925593266557,1
R000552,饮水:2,2,28.0,0.054,0.348647,True,C,1,S004,2041.184064967841,5.210823192106296,5878.4,1289.8620324839203,751.3220324839206,0.3680814706417756,1,751.3220324839206,-5.839925593266557,1
R000553,饮水:2|卫生:1,3,34.0,0.089,0.333024,True,C,1,S004,2107.184064967841,5.335804673747933,5812.4,1319.8620324839203,787.3220324839206,0.3736370474574257,1,787.3220324839206,-5.839925593266557,1
R000554,饮水:2|食品:1,3,36.0,0.082,0.327184,True,C,1,S004,2107.184064967841,5.382525023009675,5812.4,1319.8620324839203,787.3220324839206,0.3736370474574257,1,787.3220324839206,-5.839925593266557,1
R000555,饮水:2|食品:1|卫生:1,4,42.0,0.117,0.3075,True,C,1,S004,2173.184064967841,5.540003886232419,5746.4,1349.8620324839203,823.3220324839206,0.3788551764924266,1,823.3220324839206,-5.839925593266557,1
R000556,饮水:3,3,42.0,0.081,0.3075,True,C,1,S004,2107.184064967841,5.540003886232419,5812.4,1319.8620324839203,787.3220324839206,0.3736370474574257,1,787.3220324839206,-5.839925593266557,1
R000557,饮水:3|卫生:1,4,48.0,0.116,0.284033,True,C,1,S004,2173.184064967841,5.7277360023062345,5746.4,1349.8620324839203,823.3220324839206,0.3788551764924266,1,823.3220324839206,-5.839925593266557,1
R000558,饮水:3|食品:1,4,50.0,0.109,0.275222,True,C,1,S004,2173.184064967841,5.798226948546756,5746.4,1349.8620324839203,823.3220324839206,0.3788551764924266,1,823.3220324839206,-5.839925593266557,1
R000559,饮水:3|食品:1|卫生:1,5,56.0,0.144,0.245226,True,C,1,S004,2239.184064967841,6.038194885243257,5680.4,1379.8620324839203,859.3220324839206,0.3837656965892449,1,859.3220324839206,-5.839925593266557,1
R000560,医疗:1,1,3.0,0.012,0.388061,True,C,1,S004,1975.184064967841,4.895511856626976,5944.4,1259.8620324839203,715.3220324839206,0.3621546189901887,1,715.3220324839206,-5.839925593266557,1
