task_id,gap_id,gap_index,tau_start,tau_end,duration_s,n_outage_samples
R006500,G002944,1,784.749,1412.609,627.86,65
R006500,G002945,2,1441.761,1760.212,318.451,33
R006505,G002946,1,720.494,1032.733,312.239,32
R006505,G002947,2,1053.253,1675.625,622.372,64
R006540,G002948,1,778.033,1283.317,505.284,52
R006540,G002949,2,1749.196,2076.251,327.056,34
R006541,G002950,1,720.494,1032.733,312.239,32
R006541,G002951,2,1498.757,1999.177,500.42,52
R006553,G002952,1,992.996,1761.324,768.328,79
R006555,G002953,1,992.996,1761.324,768.328,79
R006559,G002954,1,1022.996,1827.324,804.328,83
R006563,G002955,1,992.996,1761.324,768.328,79
R006564,G002956,1,702.502,1464.811,762.31,78
R006575,G002957,1,1022.996,1827.324,804.328,83
R006576,G002958,1,732.502,1530.811,798.31,82
R006587,G002959,1,1052.996,1893.324,840.328,86
R006588,G002960,1,762.502,1596.811,834.31,85
R006598,G002961,1,1082.996,1959.324,876.328,90
R006599,G002962,1,792.502,1662.811,870.31,89
R006602,G002963,1,992.996,1761.324,768.328,79
R006686,G002964,1,792.502,1626.811,834.31,85
R006693,G002965,1,1148.996,2025.324,876.328,90
R006763,G002966,1,732.502,1530.811,798.31,82
R006775,G002967,1,762.502,1596.811,834.31,85
R006786,G002968,1,792.502,1662.811,870.31,89
R006790,G002969,1,702.502,1464.811,762.31,78
R006962,G002970,1,1214.996,2091.324,876.328,90
R007123,G002971,1,1214.996,2091.324,876.328,90
R007245,G002972,1,792.502,1590.811,798.31,82
R007505,G002973,1,762.502,1560.811,798.31,82
R008347,G002974,1,822.502,1620.811,798.31,82
R008665,G002975,1,992.996,1761.324,768.328,79
R008666,G002976,1,702.502,1464.811,762.31,78
R008667,G002977,1,992.996,1761.324,768.328,79
R008668,G002978,1,702.502,1464.811,762.31,78
R008671,G002979,1,1022.996,1827.324,804.328,83
R008672,G002980,1,732.502,1530.811,798.31,82
R008675,G002981,1,992.996,1761.324,768.328,79
R008676,G002982,1,702.502,1464.811,762.31,78
R008687,G002983,1,1022.996,1827.324,804.328,83
R008688,G002984,1,732.502,1530.811,798.31,82
R008699,G002985,1,1052.996,1893.324,840.328,86
R008700,G002986,1,762.502,1596.811,834.31,85
R008711,G002987,1,1082.996,1959.324,876.328,90
R008712,G002988,1,792.502,1662.811,870.31,89
R008717,G002989,1,992.996,1761.324,768.328,79
R008718,G002990,1,702.502,1464.811,762.31,78
R008778,G002991,1,732.502,1494.811,762.31,78
R008812,G002992,1,822.502,1692.811,870.31,89
R008870,G002993,1,762.502,1524.811,762.31,78
R008901,G002994,1,1214.996,2091.324,876.328,90
R008955,G002995,1,732.502,1494.811,762.31,78
R008979,G002996,1,792.502,1626.811,834.31,85
R008988,G002997,1,822.502,1692.811,870.31,89
R009046,G002998,1,762.502,1524.811,762.31,78
R009075,G002999,1,1214.996,2091.324,876.328,90
R009140,G003000,1,822.502,1620.811,798.31,82
R009149,G003001,1,852.502,1686.811,834.31,85
R009221,G003002,1,822.502,1656.811,834.31,85
R009226,G003003,1,1214.996,2091.324,876.328,90
R009360,G003004,1,1316.996,2157.324,840.328,86
R009411,G003005,1,822.502,1620.811,798.31,82
R009524,G003006,1,1352.996,2157.324,804.328,83
R009576,G003007,1,792.502,1626.811,834.31,85
R009657,G003008,1,822.502,1656.811,834.31,85
R009896,G003009,1,852.502,1650.811,798.31,82
R009998,G003010,1,852.502,1650.811,798.31,82
R010126,G003011,1,1418.996,2223.324,804.328,83
R010141,G003012,1,792.502,1590.811,798.31,82
R010608,G003013,1,1058.996,1827.324,768.328,79
R010610,G003014,1,1058.996,1827.324,768.328,79
R010614,G003015,1,1088.996,1893.324,804.328,83
R010618,G003016,1,1058.996,1827.324,768.328,79
R010630,G003017,1,1088.996,1893.324,804.328,83
R010642,G003018,1,1118.996,1959.324,840.328,86
R010653,G003019,1,1148.996,2025.324,876.328,90
R010654,G003020,1,822.502,1692.811,870.31,89
R010657,G003021,1,1058.996,1827.324,768.328,79
R010835,G003022,1,1280.996,2157.324,876.328,90
R011000,G003023,1,1280.996,2157.324,876.328,90
R011127,G003024,1,822.502,1620.811,798.31,82
R011142,G003025,1,1280.996,2157.324,876.328,90
R011202,G003026,1,852.502,1650.811,798.31,82
R011265,G003027,1,882.502,1680.811,798.31,82
R011268,G003028,1,1382.996,2223.324,840.328,86
R011288,G003029,1,1412.996,2289.324,876.328,90
R011311,G003030,1,852.502,1650.811,798.31,82
R011317,G003031,1,1316.996,2157.324,840.328,86
R011371,G003032,1,1382.996,2223.324,840.328,86
R011401,G003033,1,1418.996,2223.324,804.328,83
R011402,G003034,1,912.502,1710.811,798.31,82
R011404,G003035,1,882.502,1644.811,762.31,78
R011407,G003036,1,1418.996,2223.324,804.328,83
R011419,G003037,1,1448.996,2289.324,840.328,86
R011574,G003038,1,852.502,1650.811,798.31,82
R011594,G003039,1,1316.996,2157.324,840.328,86
R011631,G003040,1,822.502,1620.811,798.31,82
R011717,G003041,1,1316.996,2157.324,840.328,86
R011762,G003042,1,1352.996,2157.324,804.328,83
R011807,G003043,1,1316.996,2157.324,840.328,86
R011874,G003044,1,1418.996,2223.324,804.328,83
R011878,G003045,1,1418.996,2223.324,804.328,83
R011888,G003046,1,1448.996,2289.324,840.328,86
R011929,G003047,1,1418.996,2223.324,804.328,83
R011933,G003048,1,1418.996,2223.324,804.328,83
R011945,G003049,1,1454.996,2223.324,768.328,79
R012144,G003050,1,1418.996,2223.324,804.328,83
R012195,G003051,1,1454.996,2223.324,768.328,79
R012198,G003052,1,1484.996,2289.324,804.328,83
R012202,G003053,1,1418.996,2223.324,804.328,83
R012214,G003054,1,1454.996,2223.324,768.328,79
R012218,G003055,1,1520.996,2289.324,768.328,79
R012352,G003056,1,833.642,1768.343,934.701,96
R012353,G003057,1,1341.676,2317.497,975.821,98
R012354,G003058,1,863.642,1834.343,970.701,99
R012356,G003059,1,803.642,1702.343,898.701,92
R012363,G003060,1,1341.676,2317.497,975.821,98
R012364,G003061,1,863.642,1834.343,970.701,99
R012376,G003062,1,1341.676,2317.497,975.821,98
R012377,G003063,1,863.642,1834.343,970.701,99
R012442,G003064,1,803.642,1702.343,898.701,92
R012452,G003065,1,833.642,1768.343,934.701,96
R012454,G003066,1,803.642,1702.343,898.701,92
R012646,G003067,1,1575.676,2515.497,939.821,95
R012846,G003068,1,1347.676,2251.497,903.821,91
R012849,G003069,1,1347.676,2251.497,903.821,91
R013067,G003070,1,1443.676,2383.497,939.821,95
R013140,G003071,1,1443.676,2383.497,939.821,95
R013191,G003072,1,1443.676,2383.497,939.821,95
R013270,G003073,1,1641.676,2581.497,939.821,95
R013413,G003074,1,1611.676,2515.497,903.821,91
R013432,G003075,1,1677.676,2581.497,903.821,91
R013433,G003076,1,1677.676,2581.497,903.821,91
R013549,G003077,1,1347.676,2251.497,903.821,91
R013591,G003078,1,1443.676,2383.497,939.821,95
R013626,G003079,1,1509.676,2449.497,939.821,95
R013659,G003080,1,1443.676,2383.497,939.821,95
R013760,G003081,1,1641.676,2581.497,939.821,95
R013761,G003082,1,1611.676,2515.497,903.821,91
R013767,G003083,1,1671.676,2647.497,975.821,98
R013787,G003084,1,1641.676,2581.497,939.821,95
R013788,G003085,1,1611.676,2515.497,903.821,91
R013794,G003086,1,1671.676,2647.497,975.821,98
R013796,G003087,1,1677.676,2581.497,903.821,91
R013797,G003088,1,1677.676,2581.497,903.821,91
R013798,G003089,1,1707.676,2647.497,939.821,95
R013799,G003090,1,1707.676,2647.497,939.821,95
R013800,G003091,1,1677.676,2581.497,903.821,91
R013803,G003092,1,1707.676,2647.497,939.821,95
R013890,G003093,1,1641.676,2581.497,939.821,95
R013891,G003094,1,1611.676,2515.497,903.821,91
R013912,G003095,1,1641.676,2581.497,939.821,95
R013913,G003096,1,1611.676,2515.497,903.821,91
R013917,G003097,1,1677.676,2581.497,903.821,91
R013918,G003098,1,1677.676,2581.497,903.821,91
R013921,G003099,1,1707.676,2647.497,939.821,95
R013925,G003100,1,1611.676,2515.497,903.821,91
R013929,G003101,1,1677.676,2581.497,903.821,91
R013930,G003102,1,1677.676,2581.497,903.821,91
R013931,G003103,1,1677.676,2581.497,903.821,91
R013934,G003104,1,1743.676,2647.497,903.821,91
R013935,G003105,1,1743.676,2647.497,903.821,91
R013961,G003106,1,1611.676,2515.497,903.821,91
R013978,G003107,1,1677.676,2581.497,903.821,91
R013979,G003108,1,1677.676,2581.497,903.821,91
R013980,G003109,1,1677.676,2581.497,903.821,91
R013987,G003110,1,1677.676,2581.497,903.821,91
R013988,G003111,1,1677.676,2581.497,903.821,91
R013989,G003112,1,1743.676,2647.497,903.821,91
R013990,G003113,1,1677.676,2581.497,903.821,91
R013991,G003114,1,1677.676,2581.497,903.821,91
R014001,G003115,1,1677.676,2581.497,903.821,91
R014004,G003116,1,1677.676,2581.497,903.821,91
R014006,G003117,1,1142.809,1856.85,714.041,73
R014007,G003118,1,818.216,1527.753,709.537,73
R014009,G003119,1,818.216,1527.753,709.537,73
R014010,G003120,1,1172.809,1922.85,750.041,77
R014011,G003121,1,848.216,1593.753,745.537,77
R014013,G003122,1,818.216,1527.753,709.537,73
R014014,G003123,1,1172.809,1922.85,750.041,77
R014021,G003124,1,848.216,1593.753,745.537,77
R014027,G003125,1,908.216,1725.753,817.537,84
R014036,G003126,1,818.216,1527.753,709.537,73
R014059,G003127,1,1232.809,2054.85,822.041,84
R014060,G003128,1,908.216,1725.753,817.537,84
R014061,G003129,1,1262.809,2120.85,858.041,87
R014062,G003130,1,938.216,1791.753,853.537,87
R014063,G003131,1,1262.809,2120.85,858.041,87
R014064,G003132,1,938.216,1791.753,853.537,87
R014068,G003133,1,848.216,1557.753,709.537,73
R014072,G003134,1,848.216,1557.753,709.537,73
R014080,G003135,1,878.216,1623.753,745.537,77
R014087,G003136,1,1268.809,2054.85,786.041,80
R014088,G003137,1,908.216,1689.753,781.537,80
R014093,G003138,1,848.216,1557.753,709.537,73
R014127,G003139,1,818.216,1527.753,709.537,73
R014135,G003140,1,848.216,1593.753,745.537,77
R014143,G003141,1,878.216,1659.753,781.537,80
R014193,G003142,1,878.216,1623.753,745.537,77
R014201,G003143,1,908.216,1689.753,781.537,80
R014302,G003144,1,908.216,1689.753,781.537,80
R014521,G003145,1,1142.809,1856.85,714.041,73
R014523,G003146,1,1142.809,1856.85,714.041,73
R014527,G003147,1,1142.809,1856.85,714.041,73
R014544,G003148,1,878.216,1659.753,781.537,80
R014623,G003149,1,878.216,1587.753,709.537,73
R014688,G003150,1,848.216,1557.753,709.537,73
R015016,G003151,1,908.216,1617.753,709.537,73
R015031,G003152,1,878.216,1587.753,709.537,73
R015061,G003153,1,908.216,1617.753,709.537,73
R015338,G003154,1,1142.809,1856.85,714.041,73
R015340,G003155,1,1142.809,1856.85,714.041,73
R015344,G003156,1,1142.809,1856.85,714.041,73
R015352,G003157,1,1172.809,1922.85,750.041,77
R015353,G003158,1,848.216,1593.753,745.537,77
R015360,G003159,1,1202.809,1988.85,786.041,80
R015361,G003160,1,878.216,1659.753,781.537,80
R015368,G003161,1,1142.809,1856.85,714.041,73
R015421,G003162,1,908.216,1689.753,781.537,80
R015457,G003163,1,878.216,1587.753,709.537,73
R015509,G003164,1,848.216,1557.753,709.537,73
R015765,G003165,1,1466.809,2252.85,786.041,80
R015831,G003166,1,938.216,1647.753,709.537,73
R015841,G003167,1,1466.809,2252.85,786.041,80
R015859,G003168,1,968.216,1677.753,709.537,73
R015888,G003169,1,848.216,1557.753,709.537,73
R015939,G003170,1,878.216,1587.753,709.537,73
R015983,G003171,1,908.216,1617.753,709.537,73
R016021,G003172,1,878.216,1587.753,709.537,73
R016063,G003173,1,908.216,1617.753,709.537,73
R016099,G003174,1,938.216,1647.753,709.537,73
R016202,G003175,1,938.216,1647.753,709.537,73
R016242,G003176,1,1538.809,2252.85,714.041,73
R016287,G003177,1,908.216,1617.753,709.537,73
R016453,G003178,1,1604.809,2318.85,714.041,73
R016526,G003179,1,1538.809,2252.85,714.041,73
R016544,G003180,1,1604.809,2318.85,714.041,73
R016550,G003181,1,1604.809,2318.85,714.041,73
R016604,G003182,1,1268.809,2054.85,786.041,80
R016611,G003183,1,1208.809,1922.85,714.041,73
R016664,G003184,1,938.216,1719.753,781.537,80
R016697,G003185,1,908.216,1617.753,709.537,73
R016748,G003186,1,878.216,1587.753,709.537,73
R016768,G003187,1,938.216,1719.753,781.537,80
R016802,G003188,1,908.216,1617.753,709.537,73
R016865,G003189,1,1466.809,2252.85,786.041,80
R016867,G003190,1,938.216,1647.753,709.537,73
R016911,G003191,1,908.216,1617.753,709.537,73
R016951,G003192,1,1466.809,2252.85,786.041,80
R016987,G003193,1,1532.809,2318.85,786.041,80
R017003,G003194,1,938.216,1647.753,709.537,73
R017019,G003195,1,1466.809,2252.85,786.041,80
R017039,G003196,1,968.216,1677.753,709.537,73
R017049,G003197,1,1502.809,2252.85,750.041,77
R017069,G003198,1,998.216,1707.753,709.537,73
R017071,G003199,1,998.216,1707.753,709.537,73
R017073,G003200,1,1538.809,2252.85,714.041,73
R017076,G003201,1,1568.809,2318.85,750.041,77
R017084,G003202,1,1598.809,2384.85,786.041,80
R017100,G003203,1,908.216,1653.753,745.537,77
R017147,G003204,1,938.216,1683.753,745.537,77
R017191,G003205,1,1466.809,2252.85,786.041,80
R017193,G003206,1,938.216,1647.753,709.537,73
R017224,G003207,1,938.216,1683.753,745.537,77
R017230,G003208,1,908.216,1617.753,709.537,73
R017265,G003209,1,1466.809,2252.85,786.041,80
R017283,G003210,1,968.216,1677.753,709.537,73
R017291,G003211,1,1502.809,2252.85,750.041,77
R017345,G003212,1,1502.809,2252.85,750.041,77
R017365,G003213,1,1568.809,2318.85,750.041,77
R017371,G003214,1,1598.809,2384.85,786.041,80
R017398,G003215,1,1568.809,2318.85,750.041,77
R017406,G003216,1,1604.809,2318.85,714.041,73
R017407,G003217,1,1604.809,2318.85,714.041,73
R017408,G003218,1,1604.809,2318.85,714.041,73
R017531,G003219,1,1538.809,2252.85,714.041,73
R017567,G003220,1,1604.809,2318.85,714.041,73
R017568,G003221,1,1604.809,2318.85,714.041,73
R017569,G003222,1,1604.809,2318.85,714.041,73
R017584,G003223,1,1604.809,2318.85,714.041,73
R017585,G003224,1,1604.809,2318.85,714.041,73
R017586,G003225,1,1604.809,2318.85,714.041,73
R017590,G003226,1,1670.809,2384.85,714.041,73
R017652,G003227,1,1604.809,2318.85,714.041,73
R017653,G003228,1,1604.809,2318.85,714.041,73
R017654,G003229,1,1604.809,2318.85,714.041,73
R017660,G003230,1,1538.809,2252.85,714.041,73
R017664,G003231,1,1604.809,2318.85,714.041,73
R017665,G003232,1,1604.809,2318.85,714.041,73
R017666,G003233,1,1604.809,2318.85,714.041,73
R017668,G003234,1,1670.809,2384.85,714.041,73
R017669,G003235,1,1604.809,2318.85,714.041,73
R017670,G003236,1,1604.809,2318.85,714.041,73
R017686,G003237,1,1604.809,2318.85,714.041,73
R017687,G003238,1,1604.809,2318.85,714.041,73
R017692,G003239,1,1604.809,2318.85,714.041,73
R017696,G003240,1,1025.753,1510.58,484.827,51
R017697,G003241,1,759.484,1233.113,473.628,49
R017698,G003242,1,1055.753,1576.58,520.827,55
R017699,G003243,1,789.484,1299.113,509.628,53
R017704,G003244,1,1055.753,1576.58,520.827,55
R017705,G003245,1,789.484,1299.113,509.628,53
R017706,G003246,1,1085.753,1642.58,556.827,58
R017707,G003247,1,819.484,1365.113,545.628,56
R017708,G003248,1,1055.753,1576.58,520.827,55
R017709,G003249,1,789.484,1299.113,509.628,53
R017710,G003250,1,1085.753,1642.58,556.827,58
R017711,G003251,1,819.484,1365.113,545.628,56
R017712,G003252,1,1085.753,1642.58,556.827,58
R017713,G003253,1,819.484,1365.113,545.628,56
R017714,G003254,1,1115.753,1708.58,592.827,62
R017717,G003255,1,819.484,1365.113,545.628,56
R017749,G003256,1,849.484,1431.113,581.628,60
R017750,G003257,1,1145.753,1774.58,628.827,65
R017751,G003258,1,879.484,1497.113,617.628,63
R017752,G003259,1,1145.753,1774.58,628.827,65
R017753,G003260,1,879.484,1497.113,617.628,63
R017754,G003261,1,1175.753,1840.58,664.827,69
R017755,G003262,1,909.484,1563.113,653.628,67
R017778,G003263,1,1151.753,1708.58,556.827,58
R019336,G003264,1,1157.753,1642.58,484.827,51
R019338,G003265,1,1157.753,1642.58,484.827,51
R019342,G003266,1,1157.753,1642.58,484.827,51
R023112,G003267,1,1421.753,1906.58,484.827,51
R023113,G003268,1,939.484,1413.113,473.628,49
R023141,G003269,1,1355.753,1840.58,484.827,51
R023142,G003270,1,909.484,1383.113,473.628,49
R023151,G003271,1,1385.753,1906.58,520.827,55
R023152,G003272,1,939.484,1449.113,509.628,53
R023167,G003273,1,939.484,1413.113,473.628,49
R023172,G003274,1,1451.753,1972.58,520.827,55
R023173,G003275,1,969.484,1479.113,509.628,53
R023174,G003276,1,1487.753,1972.58,484.827,51
R023175,G003277,1,1421.753,1906.58,484.827,51
R028682,G003278,1,783.709,1209.971,426.262,45
R028697,G003279,1,1344.968,1829.006,484.037,50
R028711,G003280,1,1350.968,1763.006,412.037,43
R028757,G003281,1,1284.968,1697.006,412.037,43
R028758,G003282,1,783.709,1209.971,426.262,45
R028766,G003283,1,813.709,1275.971,462.262,49
R028811,G003284,1,1380.968,1829.006,448.037,47
R029157,G003285,1,1284.968,1697.006,412.037,43
R030524,G003286,1,1446.968,1895.006,448.037,47
R030700,G003287,1,1548.968,1961.006,412.037,43
R030708,G003288,1,1578.968,2027.006,448.037,47
R030750,G003289,1,1512.968,1961.006,448.037,47
R030796,G003290,1,1578.968,2027.006,448.037,47
R030864,G003291,1,1350.968,1763.006,412.037,43
R031094,G003292,1,1548.968,1961.006,412.037,43
R031230,G003293,1,1644.968,2093.006,448.037,47
R031326,G003294,1,1680.968,2093.006,412.037,43
R031684,G003295,1,1746.968,2159.006,412.037,43
R031816,G003296,1,1680.968,2093.006,412.037,43
R031819,G003297,1,1680.968,2093.006,412.037,43
R031843,G003298,1,1746.968,2159.006,412.037,43
R031849,G003299,1,1746.968,2159.006,412.037,43
R032164,G003300,1,1482.968,1895.006,412.037,43
R032270,G003301,1,1644.968,2093.006,448.037,47
R032342,G003302,1,1614.968,2027.006,412.037,43
R032354,G003303,1,1644.968,2093.006,448.037,47
R032394,G003304,1,1710.968,2159.006,448.037,47
R032774,G003305,1,1710.968,2159.006,448.037,47
R032802,G003306,1,1644.968,2093.006,448.037,47
R032838,G003307,1,1710.968,2159.006,448.037,47
R032854,G003308,1,1746.968,2159.006,412.037,43
R032856,G003309,1,1746.968,2159.006,412.037,43
R032858,G003310,1,1746.968,2159.006,412.037,43
R032860,G003311,1,1746.968,2159.006,412.037,43
R032968,G003312,1,1644.968,2093.006,448.037,47
R033070,G003313,1,1680.968,2093.006,412.037,43
R033123,G003314,1,1680.968,2093.006,412.037,43
R033139,G003315,1,1746.968,2159.006,412.037,43
R033141,G003316,1,1746.968,2159.006,412.037,43
R033143,G003317,1,1746.968,2159.006,412.037,43
R033144,G003318,1,1746.968,2159.006,412.037,43
R033151,G003319,1,1680.968,2093.006,412.037,43
R033155,G003320,1,1680.968,2093.006,412.037,43
R033169,G003321,1,1746.968,2159.006,412.037,43
R033171,G003322,1,1746.968,2159.006,412.037,43
R033173,G003323,1,1746.968,2159.006,412.037,43
R033174,G003324,1,1746.968,2159.006,412.037,43
R033178,G003325,1,1812.968,2225.006,412.037,43
R033291,G003326,1,1746.968,2159.006,412.037,43
R033292,G003327,1,1746.968,2159.006,412.037,43
R033293,G003328,1,1746.968,2159.006,412.037,43
R033306,G003329,1,1746.968,2159.006,412.037,43
R033307,G003330,1,1746.968,2159.006,412.037,43
R033308,G003331,1,1746.968,2159.006,412.037,43
R033310,G003332,1,1812.968,2225.006,412.037,43
R033311,G003333,1,1746.968,2159.006,412.037,43
R033312,G003334,1,1746.968,2159.006,412.037,43
R033313,G003335,1,1746.968,2159.006,412.037,43
R033333,G003336,1,1746.968,2159.006,412.037,43
R033334,G003337,1,1746.968,2159.006,412.037,43
R033348,G003338,1,748.084,1494.074,745.99,77
R033348,G003339,2,1524.074,1594.074,70.0,7
R033364,G003340,1,748.084,1494.074,745.99,77
R033364,G003341,2,1524.074,1594.074,70.0,7
R033443,G003342,1,778.084,1560.074,781.99,81
R033443,G003343,2,1590.074,1660.074,70.0,7
R033451,G003344,1,748.084,1494.074,745.99,77
R033451,G003345,2,1524.074,1594.074,70.0,7
R034142,G003346,1,1208.013,1278.013,70.0,7
R034142,G003347,2,1308.013,2031.638,723.625,74
R034143,G003348,1,1208.013,1278.013,70.0,7
R034143,G003349,2,1308.013,2031.638,723.625,74
R034220,G003350,1,1274.013,1344.013,70.0,7
R034220,G003351,2,1374.013,2097.638,723.625,74
R034222,G003352,1,1274.013,1344.013,70.0,7
R034222,G003353,2,1374.013,2097.638,723.625,74
R034245,G003354,1,1076.013,1146.013,70.0,7
R034245,G003355,2,1176.013,1899.638,723.625,74
R034247,G003356,1,1076.013,1146.013,70.0,7
R034247,G003357,2,1176.013,1899.638,723.625,74
R034251,G003358,1,1076.013,1146.013,70.0,7
R034251,G003359,2,1176.013,1899.638,723.625,74
R034267,G003360,1,1076.013,1146.013,70.0,7
R034267,G003361,2,1176.013,1899.638,723.625,74
R034881,G003362,1,1472.013,1542.013,70.0,7
R034881,G003363,2,1572.013,2295.638,723.625,74
R034998,G003364,1,1472.013,1542.013,70.0,7
R034998,G003365,2,1572.013,2295.638,723.625,74
R035016,G003366,1,1538.013,1608.013,70.0,7
R035016,G003367,2,1638.013,2361.638,723.625,74
R035017,G003368,1,1538.013,1608.013,70.0,7
R035017,G003369,2,1638.013,2361.638,723.625,74
R035076,G003370,1,1538.013,1608.013,70.0,7
R035076,G003371,2,1638.013,2361.638,723.625,74
R035440,G003372,1,1472.013,1542.013,70.0,7
R035440,G003373,2,1572.013,2295.638,723.625,74
R035443,G003374,1,1472.013,1542.013,70.0,7
R035443,G003375,2,1572.013,2295.638,723.625,74
R035628,G003376,1,1472.013,1542.013,70.0,7
R035628,G003377,2,1572.013,2295.638,723.625,74
