pattern_id,uav_type,n_stops,visit_order,n_boxes,total_mass_kg,total_volume_m3,energy_kWh,duration_s,end_SOC,has_hard_deadline,latest_start_s
P010722,C,2,S009>S001,3,25.0,0.067,3.8411542803452656,1907.058157685447,0.5198557149568418,True,2005.4699310732858
P010723,C,2,S001>S009,4,39.0,0.094,3.9340104078213085,1973.0581576854468,0.5082486990223365,True,2657.1019112412673
P010724,C,2,S009>S001,4,39.0,0.094,4.062242183226159,1973.058157685447,0.4922197270967301,True,1939.4699310732858
P010725,C,2,S001>S009,2,20.0,0.062,3.724123643556907,1841.0581576854468,0.5344845445553866,True,9448.509362680901
P010726,C,2,S009>S001,2,20.0,0.062,3.7559190013057853,1841.058157685447,0.5305101248367768,True,9744.662479633653
P010727,C,2,S001>S009,2,14.0,0.063,3.6695974744860793,1841.0581576854468,0.5413003156892401,False,inf
P010728,C,2,S009>S001,2,14.0,0.063,3.6973497318125146,1841.058157685447,0.5378312835234357,False,inf
P010729,C,2,S001>S009,3,28.0,0.09,3.8174014533172143,1907.0581576854468,0.5228248183353482,True,9382.509362680901
P010730,C,2,S009>S001,3,28.0,0.09,3.854820647920424,1907.058157685447,0.518147419009947,True,9678.662479633653
P010731,C,2,S001>S009,2,9.0,0.047,3.6346853644202666,1841.0581576854468,0.5456643294474667,True,9448.509362680901
P010732,C,2,S009>S001,2,9.0,0.047,3.6584766436741667,1841.058157685447,0.5426904195407292,True,9744.662479633653
P010733,C,2,S001>S009,3,23.0,0.07400000000000001,3.756299876296737,1907.0581576854468,0.5304625154629079,True,9382.509362680901
P010734,C,2,S009>S001,3,23.0,0.07400000000000001,3.7901186487924896,1907.058157685447,0.5262351689009388,True,9678.662479633653
P010735,C,2,S001>S009,3,17.0,0.07500000000000001,3.695217772958606,1907.0581576854468,0.5380977783801743,True,9382.509362680901
P010736,C,2,S009>S001,3,17.0,0.07500000000000001,3.7250187273955366,1907.058157685447,0.534372659075558,True,9678.662479633653
P010737,C,2,S001>S009,4,31.0,0.10200000000000001,3.858786985517896,1973.0581576854468,0.517651626810263,True,9316.509362680901
P010738,C,2,S009>S001,4,31.0,0.10200000000000001,3.8985867837418713,1973.058157685447,0.5126766520322661,True,9612.662479633653
P010739,C,2,S001>S009,3,26.0,0.097,3.7638616002532865,1907.0581576854468,0.5295172999683392,True,9382.509362680901
P010740,C,2,S009>S001,3,26.0,0.097,3.846452929416267,1907.058157685447,0.5191933838229666,True,9714.662479633653
P010741,C,2,S001>S009,3,20.0,0.098,3.702238858842198,1907.0581576854468,0.5372201426447252,False,inf
P010742,C,2,S009>S001,3,20.0,0.098,3.7746267345332756,1907.058157685447,0.5281716581833406,False,inf
P010743,C,2,S001>S009,4,34.0,0.125,3.867702712042366,1973.0581576854468,0.5165371609947043,True,9316.509362680901
P010744,C,2,S009>S001,4,34.0,0.125,3.965087610536882,1973.058157685447,0.5043640486828898,True,9648.662479633653
P010745,C,2,S001>S009,3,15.0,0.082,3.6615289053245035,1907.0581576854468,0.542308886834437,True,9382.509362680901
P010746,C,2,S009>S001,3,15.0,0.082,3.724922843244113,1907.058157685447,0.5343846445944859,True,9714.662479633653
P010747,C,2,S001>S009,4,29.0,0.10900000000000001,3.799803651247325,1973.0581576854468,0.5250245435940843,True,9316.509362680901
P010748,C,2,S009>S001,4,29.0,0.10900000000000001,3.88768740572365,1973.058157685447,0.5140390742845438,True,9648.662479633653
P010749,C,2,S001>S009,4,23.0,0.11000000000000001,3.731355084334083,1973.0581576854468,0.5335806144582396,True,9316.509362680901
P010750,C,2,S009>S001,4,23.0,0.11000000000000001,3.80882638201998,1973.058157685447,0.5238967022475025,True,9648.662479633653
P010751,C,2,S001>S009,5,37.0,0.137,3.913574513437595,2039.0581576854468,0.5108031858203006,True,9250.509362680901
P010752,C,2,S009>S001,5,37.0,0.137,4.017234431164839,2039.058157685447,0.4978456961043951,True,9582.662479633653
P010753,C,2,S001>S009,2,22.0,0.055,3.736558293036401,1841.0581576854468,0.5329302133704499,True,9448.509362680901
P010754,C,2,S009>S001,2,22.0,0.055,3.783847364131565,1841.058157685447,0.5270190794835543,True,9744.662479633653
P010755,C,2,S001>S009,2,16.0,0.056,3.6797099349860862,1841.0581576854468,0.5400362581267393,False,inf
P010756,C,2,S009>S001,2,16.0,0.056,3.720940072764377,1841.058157685447,0.534882490904453,False,inf
P010757,C,2,S001>S009,3,30.0,0.083,3.8332181887092904,1907.0581576854468,0.5208477264113387,True,9382.509362680901
P010758,C,2,S009>S001,3,30.0,0.083,3.889066998988269,1907.058157685447,0.5138666251264663,True,9678.662479633653
P010759,C,2,S001>S009,2,11.0,0.04,3.6428453265941054,1841.0581576854468,0.5446443341757368,True,9448.509362680901
P010760,C,2,S009>S001,2,11.0,0.04,3.6784195724117246,1841.058157685447,0.5401975534485344,True,9744.662479633653
P010761,C,2,S001>S009,3,25.0,0.067,3.7699481108983823,1907.0581576854468,0.5287564861377022,True,9382.509362680901
P010762,C,2,S009>S001,3,25.0,0.067,3.8203140789638903,1907.058157685447,0.5224607401295137,True,9678.662479633653
P010763,C,2,S001>S009,3,19.0,0.068,3.706481073543736,1907.0581576854468,0.5366898658070329,True,9382.509362680901
P010764,C,2,S009>S001,3,19.0,0.068,3.750758923293206,1907.058157685447,0.5311551345883492,True,9678.662479633653
P010765,C,2,S001>S009,4,33.0,0.095,3.876022977723544,1973.0581576854468,0.515497127784557,True,9316.509362680901
P010766,C,2,S009>S001,4,33.0,0.095,3.9354844121848003,1973.058157685447,0.5080644484768999,True,9612.662479633653
P010767,C,2,S001>S009,4,38.0,0.111,3.867717918523594,1973.0581576854468,0.5165352601845508,True,9316.509362680901
P010768,C,2,S009>S001,4,38.0,0.111,4.091522901991187,1973.058157685447,0.48855963725110163,True,9684.662479633653
P010769,C,2,S001>S009,4,32.0,0.112,3.789468254014101,1973.0581576854468,0.5263164682482373,False,inf
P010770,C,2,S009>S001,4,32.0,0.112,3.9886363770773605,1973.058157685447,0.5014204528653299,False,inf
P010771,C,2,S001>S009,5,46.0,0.139,3.998216470064244,2039.0581576854468,0.5002229412419694,True,9250.509362680901
P010772,C,2,S009>S001,5,46.0,0.139,4.259955664907243,2039.058157685447,0.46750554188659466,True,9618.662479633653
P010773,C,2,S001>S009,4,27.0,0.096,3.736300081713264,1973.0581576854468,0.532962489785842,True,9316.509362680901
P010774,C,2,S009>S001,4,27.0,0.096,3.9156596057303195,1973.058157685447,0.5105425492837101,True,9684.662479633653
P010775,C,2,S001>S009,5,41.0,0.123,3.9129408875555827,2039.0581576854468,0.5108823890555522,True,9250.509362680901
P010776,C,2,S009>S001,5,41.0,0.123,4.150094824050965,2039.058157685447,0.4812381469936293,True,9618.662479633653
P010777,C,2,S001>S009,5,35.0,0.124,3.8266170184044013,2039.0581576854468,0.5216728726994498,True,9250.509362680901
P010778,C,2,S009>S001,5,35.0,0.124,4.037841405156355,2039.058157685447,0.49526982435545563,True,9618.662479633653
P010779,C,2,S001>S009,6,49.0,0.15100000000000002,4.055928407941822,2105.0581576854465,0.4930089490072722,True,9184.509362680901
P010780,C,2,S009>S001,6,49.0,0.15100000000000002,4.334220741846083,2105.058157685447,0.4582224072692396,True,9552.662479633653
P010781,C,2,S001>S009,2,17.0,0.039,3.7069380826507468,1841.0581576854468,0.5366327396686567,True,2717.1019112412673
P010782,C,2,S009>S001,2,17.0,0.039,3.7183620752037783,1841.058157685447,0.5352047405995277,True,2071.469931073286
P010783,C,2,S001>S009,2,11.0,0.04,3.6558743989649742,1841.0581576854468,0.5430157001293783,True,2717.1019112412673
P010784,C,2,S009>S001,2,11.0,0.04,3.666260986151967,1841.058157685447,0.5417173767310042,True,2071.469931073286
P010785,C,2,S001>S009,3,25.0,0.067,3.7953401610554787,1907.0581576854468,0.5255824798680652,True,2687.1019112412673
P010786,C,2,S009>S001,3,25.0,0.067,3.808155492704133,1907.058157685447,0.5239805634119834,True,2005.4699310732858
P010787,C,2,S001>S009,2,6.0,0.024,3.624027567633229,1841.0581576854468,0.5469965540458464,True,2717.1019112412673
P010788,C,2,S009>S001,2,6.0,0.024,3.633114066863573,1841.058157685447,0.5458607416420533,True,2071.469931073286
P010789,C,2,S001>S009,3,20.0,0.051000000000000004,3.7373481258274204,1907.0581576854468,0.5328314842715725,True,2687.1019112412673
P010790,C,2,S009>S001,3,20.0,0.051000000000000004,3.749262349114027,1907.058157685447,0.5313422063607467,True,2005.4699310732858
P010791,C,2,S001>S009,3,14.0,0.052000000000000005,3.6797619495086473,1907.0581576854468,0.5400297563114191,True,2687.1019112412673
P010792,C,2,S009>S001,3,14.0,0.052000000000000005,3.6906930796207558,1907.058157685447,0.5386633650474055,True,2005.4699310732858
P010793,C,2,S001>S009,4,28.0,0.079,3.8347141926866457,1973.0581576854468,0.5206607259141693,True,2657.1019112412673
P010794,C,2,S009>S001,4,28.0,0.079,3.8481639957286653,1973.058157685447,0.5189795005339168,True,1939.4699310732858
P010795,C,2,S001>S009,2,17.0,0.039,3.7069380826507468,1841.0581576854468,0.5366327396686567,True,2717.1019112412673
P010796,C,2,S009>S001,2,17.0,0.039,3.7183620752037783,1841.058157685447,0.5352047405995277,True,2071.469931073286
P010797,C,2,S001>S009,2,11.0,0.04,3.6558743989649742,1841.0581576854468,0.5430157001293783,True,2717.1019112412673
P010798,C,2,S009>S001,2,11.0,0.04,3.666260986151967,1841.058157685447,0.5417173767310042,True,2071.469931073286
P010799,C,2,S001>S009,3,25.0,0.067,3.7953401610554787,1907.0581576854468,0.5255824798680652,True,2687.1019112412673
P010800,C,2,S009>S001,3,25.0,0.067,3.808155492704133,1907.058157685447,0.5239805634119834,True,2005.4699310732858
P010801,C,2,S001>S009,2,6.0,0.024,3.624027567633229,1841.0581576854468,0.5469965540458464,True,2717.1019112412673
P010802,C,2,S009>S001,2,6.0,0.024,3.633114066863573,1841.058157685447,0.5458607416420533,True,2071.469931073286
P010803,C,2,S001>S009,3,20.0,0.051000000000000004,3.7373481258274204,1907.0581576854468,0.5328314842715725,True,2687.1019112412673
P010804,C,2,S009>S001,3,20.0,0.051000000000000004,3.749262349114027,1907.058157685447,0.5313422063607467,True,2005.4699310732858
P010805,C,2,S001>S009,3,14.0,0.052000000000000005,3.6797619495086473,1907.0581576854468,0.5400297563114191,True,2687.1019112412673
P010806,C,2,S009>S001,3,14.0,0.052000000000000005,3.6906930796207558,1907.058157685447,0.5386633650474055,True,2005.4699310732858
P010807,C,2,S001>S009,4,28.0,0.079,3.8347141926866457,1973.0581576854468,0.5206607259141693,True,2657.1019112412673
P010808,C,2,S009>S001,4,28.0,0.079,3.8481639957286653,1973.058157685447,0.5189795005339168,True,1939.4699310732858
P010809,C,2,S001>S009,4,34.0,0.078,3.829086179614756,1973.0581576854468,0.5213642275481555,True,2585.1019112412673
P010810,C,2,S009>S001,4,34.0,0.078,3.9996279531985195,1973.058157685447,0.5000465058501851,True,1939.4699310732858
P010811,C,2,S001>S009,4,28.0,0.079,3.756900136174896,1973.0581576854468,0.530387482978138,True,2585.1019112412673
P010812,C,2,S009>S001,4,28.0,0.079,3.9080687238095515,1973.058157685447,0.5114914095238061,True,1939.4699310732858
P010813,C,2,S001>S009,5,42.0,0.10600000000000001,3.949624953104417,2039.0581576854468,0.5062968808619479,True,2555.1019112412673
P010814,C,2,S009>S001,5,42.0,0.10600000000000001,4.14945510932451,2039.058157685447,0.48131811133443625,True,1873.4699310732858
P010815,C,2,S001>S009,4,23.0,0.063,3.708161536940646,1973.0581576854468,0.5364798078824192,True,2585.1019112412673
P010816,C,2,S009>S001,4,23.0,0.063,3.8433667246816174,1973.058157685447,0.5195791594147978,True,1939.4699310732858
P010817,C,2,S001>S009,5,37.0,0.09,3.870869723911067,2039.0581576854468,0.5161412845111166,True,2555.1019112412673
P010818,C,2,S009>S001,5,37.0,0.09,4.051774773826477,2039.058157685447,0.4935281532716904,True,1873.4699310732858
P010819,C,2,S001>S009,5,31.0,0.091,3.7911374040287145,2039.0581576854468,0.5261078244964107,True,2555.1019112412673
P010820,C,2,S009>S001,5,31.0,0.091,3.9518348596309987,2039.058157685447,0.5060206425461251,True,1873.4699310732858
P010821,C,2,S001>S009,6,45.0,0.11800000000000001,4.0028434975278255,2105.0581576854465,0.4996445628090218,True,2525.1019112412673
P010822,C,2,S009>S001,6,45.0,0.11800000000000001,4.215326192809547,2105.058157685447,0.4730842258988066,True,1807.4699310732858
P010823,C,2,S001>S009,5,48.0,0.105,3.986127570150898,2039.0581576854468,0.5017340537311378,True,2519.1019112412673
P010824,C,2,S009>S001,5,48.0,0.105,4.375156780726431,2039.058157685447,0.45310540240919617,True,1873.4699310732858
P010825,C,2,S001>S009,5,42.0,0.106,3.8891236359620986,2039.0581576854468,0.5138595455047377,True,2519.1019112412673
P010826,C,2,S009>S001,5,42.0,0.106,4.237235884012184,2039.058157685447,0.47034551449847695,True,1873.4699310732858
P010827,C,2,S001>S009,6,56.0,0.133,4.14869206841884,2105.0581576854465,0.481413491447645,True,2489.1019112412673
P010828,C,2,S009>S001,6,56.0,0.133,4.603491119069657,2105.058157685447,0.42456361011629284,True,1807.4699310732858
P010829,C,2,S001>S009,5,37.0,0.09,3.8227313845549764,2039.0581576854468,0.522158576930628,True,2519.1019112412673
P010830,C,2,S009>S001,5,37.0,0.09,4.139555548514151,2039.058157685447,0.4825555564357311,True,1873.4699310732858
P010831,C,2,S001>S009,6,51.0,0.11699999999999999,4.042263091447025,2105.0581576854465,0.49471711356912185,True,2489.1019112412673
P010832,C,2,S009>S001,6,51.0,0.11699999999999999,4.454114162729511,2105.058157685447,0.4432357296588111,True,1807.4699310732858
P010833,C,2,S001>S009,6,45.0,0.118,3.935193916038643,2105.0581576854465,0.5081007604951696,True,2489.1019112412673
P010834,C,2,S009>S001,6,45.0,0.118,4.3031069674972215,2105.058157685447,0.4621116290628473,True,1807.4699310732858
P010835,C,2,S001>S009,7,59.0,0.14500000000000002,4.2213024886693375,2171.0581576854465,0.4723371889163328,True,2459.1019112412673
P010836,C,2,S009>S001,7,59.0,0.14500000000000002,4.705587670101613,2171.058157685447,0.4118015412372984,True,1741.4699310732858
P010837,C,2,S001>S009,6,62.0,0.132,4.2265774138840735,2105.0581576854465,0.4716778232644908,True,2453.1019112412673
P010838,C,2,S009>S001,6,62.0,0.132,4.951707682797086,2105.058157685447,0.3810365396503642,True,1807.4699310732858
P010839,C,2,S001>S009,6,56.0,0.133,4.088190751276521,2105.0581576854465,0.4889761560904349,True,2453.1019112412673
P010840,C,2,S009>S001,6,56.0,0.133,4.736480768928881,2105.058157685447,0.4079399038838899,True,1807.4699310732858
P010841,C,2,S001>S009,7,70.0,0.16,4.465008225620831,2171.0581576854465,0.44187397179739607,True,2423.1019112412673
P010842,C,2,S009>S001,7,70.0,0.16,5.321765942073721,2171.058157685447,0.33477925724078483,True,1741.4699310732858
P010843,C,2,S001>S009,6,51.0,0.117,3.9941247520909346,2105.0581576854465,0.5007344059886332,True,2453.1019112412673
P010844,C,2,S009>S001,6,51.0,0.117,4.587103812588735,2105.058157685447,0.42661202342640814,True,1807.4699310732858
P010845,C,2,S001>S009,7,65.0,0.14400000000000002,4.307836700041969,2171.0581576854465,0.46152041249475384,True,2423.1019112412673
P010846,C,2,S009>S001,7,65.0,0.14400000000000002,5.0775981277370175,2171.058157685447,0.3653002340328728,True,1741.4699310732858
P010847,C,2,S001>S009,7,59.0,0.14500000000000002,4.153652907180156,2171.0581576854465,0.4807933866024805,True,2423.1019112412673
P010848,C,2,S009>S001,7,59.0,0.14500000000000002,4.838577319960836,2171.058157685447,0.39517783500489545,True,1741.4699310732858
P010849,C,2,S001>S009,8,73.0,0.17200000000000001,4.574914661410518,2237.0581576854465,0.42813566732368524,True,2393.1019112412673
P010850,C,2,S009>S001,8,73.0,0.17200000000000001,5.493534226391882,2237.058157685447,0.3133082217010148,True,1675.4699310732858
P010851,C,2,S001>S009,10,79.0,0.24300000000000005,4.70974622222306,2369.0581576854465,0.41128172222211745,True,2189.1019112412673
P010852,C,2,S001>S009,10,79.0,0.24300000000000002,4.70974622222306,2369.0581576854465,0.41128172222211745,True,2189.1019112412673
P010853,C,2,S001>S009,10,73.0,0.24400000000000002,4.484071532527899,2369.0581576854465,0.4394910584340126,True,2189.1019112412673
P010854,C,2,S009>S001,10,73.0,0.24400000000000002,5.870479220536841,2369.058157685447,0.2661900974328949,True,1543.4699310732858
P010855,C,2,S001>S009,10,73.0,0.24400000000000002,4.484071532527899,2369.0581576854465,0.4394910584340126,True,2189.1019112412673
P010856,C,2,S009>S001,10,73.0,0.24400000000000002,5.870479220536841,2369.058157685447,0.2661900974328949,True,1543.4699310732858
P010857,C,2,S001>S010,2,28.0,0.054,3.8733339674090606,1990.7914355276855,0.5158332540738675,True,2115.3536666435775
P010858,C,2,S010>S001,2,28.0,0.054,3.9479017303295945,1990.7914355276853,0.5065122837088007,True,2540.2448978287375
P010859,C,2,S001>S010,2,22.0,0.055,3.7984425877321173,1990.7914355276855,0.5251946765334854,False,inf
P010860,C,2,S010>S001,2,22.0,0.055,3.8801908449641367,1990.7914355276853,0.5149761443794829,False,inf
P010861,C,2,S001>S010,3,36.0,0.082,3.9991134970593643,2056.7914355276853,0.5001108128675795,True,2049.3536666435775
P010862,C,2,S010>S001,3,36.0,0.082,4.058097966612106,2056.7914355276853,0.49273775417348675,True,2474.2448978287375
P010863,C,2,S001>S010,2,17.0,0.039,3.748863197870189,1990.7914355276855,0.5313921002662263,True,2115.3536666435775
P010864,C,2,S010>S001,2,17.0,0.039,3.8324513194139818,1990.7914355276853,0.5209435850732522,True,2540.2448978287375
P010865,C,2,S001>S010,3,31.0,0.066,3.9169208729546363,2056.7914355276853,0.5103848908806705,True,2049.3536666435775
P010866,C,2,S010>S001,3,31.0,0.066,3.986373494681118,2056.7914355276853,0.5017033131648603,True,2474.2448978287375
P010867,C,2,S001>S010,3,25.0,0.067,3.8338557108504463,2056.7914355276853,0.5207680361436942,True,2049.3536666435775
P010868,C,2,S010>S001,3,25.0,0.067,3.912567590527872,2056.7914355276853,0.510929051184016,True,2474.2448978287375
P010869,C,2,S001>S010,4,39.0,0.094,4.054554238269506,2122.7914355276853,0.49318072021631176,True,1983.3536666435773
P010870,C,2,S010>S001,4,39.0,0.094,4.106168852376337,2122.7914355276853,0.4867288934529579,True,2408.2448978287375
P010871,C,2,S001>S010,6,78.0,0.163,4.764489304702224,2254.7914355276853,0.40443883691222204,False,inf
P010872,C,2,S010>S001,6,78.0,0.163,6.2733036192009095,2254.7914355276853,0.2158370475998863,False,inf
P010873,C,2,S001>S010,6,73.0,0.14700000000000002,4.560910504832919,2254.7914355276853,0.4298861868958851,True,1851.3536666435775
P010874,C,2,S010>S001,6,73.0,0.14700000000000002,5.985349232756839,2254.7914355276853,0.25183134590539513,True,2420.2448978287375
P010875,C,2,S001>S010,2,28.0,0.054,3.8733339674090606,1990.7914355276855,0.5158332540738675,True,2115.3536666435775
P010876,C,2,S010>S001,2,28.0,0.054,3.9479017303295945,1990.7914355276853,0.5065122837088007,True,1921.7366532310475
P010877,C,2,S001>S010,2,22.0,0.055,3.7984425877321173,1990.7914355276855,0.5251946765334854,True,2717.1019112412673
P010878,C,2,S010>S001,2,22.0,0.055,3.8801908449641367,1990.7914355276853,0.5149761443794829,True,1921.7366532310475
P010879,C,2,S001>S010,3,36.0,0.082,3.9991134970593643,2056.7914355276853,0.5001108128675795,True,2049.3536666435775
