flight_id,uav_id,time,x,y,z,phase,node
19,U08,11835.9,109.2308517,23.0085095,127.7,setup,O01
19,U08,11845.9,109.2308517,23.0085095,127.7,setup,O01
19,U08,11855.9,109.2308517,23.0085095,127.7,setup,O01
19,U08,11865.9,109.2308517,23.0085095,127.7,setup,O01
19,U08,11875.9,109.2308517,23.0085095,127.7,setup,O01
19,U08,11885.9,109.2308517,23.0085095,127.7,setup,O01
19,U08,11895.9,109.2308517,23.0085095,127.7,setup,O01
19,U08,11905.9,109.2308517,23.0085095,127.7,setup,O01
19,U08,11915.9,109.2308517,23.0085095,127.7,setup,O01
19,U08,11925.9,109.2308517,23.0085095,127.7,setup,O01
19,U08,11935.9,109.2308517,23.0085095,127.7,setup,O01
19,U08,11945.9,109.2308517,23.0085095,127.7,setup,O01
19,U08,11955.9,109.2308517,23.0085095,127.7,setup,O01
19,U08,11965.9,109.2308517,23.0085095,127.7,setup,O01
19,U08,11975.9,109.2308517,23.0085095,127.7,setup,O01
19,U08,11985.9,109.2308517,23.0085095,127.7,setup,O01
19,U08,11995.9,109.2308517,23.0085095,127.7,setup,O01
19,U08,12005.9,109.2308517,23.0085095,127.7,setup,O01
19,U08,12015.9,109.2308517,23.0085095,127.7,setup,O01
19,U08,12025.9,109.2308517,23.0085095,127.7,setup,O01
19,U08,12035.9,109.2308517,23.0085095,127.7,setup,O01
19,U08,12045.9,109.2308517,23.0085095,127.7,climb,O01
19,U08,12055.9,109.2308517,23.0085095,152.70000000000002,climb,O01
19,U08,12065.9,109.2308517,23.0085095,177.70000000000002,climb,O01
19,U08,12075.9,109.2308517,23.0085095,202.7,climb,O01
19,U08,12085.9,109.2308517,23.0085095,227.70000000000002,climb,O01
19,U08,12095.9,109.2308517,23.0085095,252.7,climb,O01
19,U08,12105.9,109.2308517,23.0085095,277.7,climb,O01
19,U08,12107.493156738281,109.2308517,23.0085095,281.6828918457031,cruise,
19,U08,12117.493156738281,109.23145789759062,23.009737701111835,281.6828918457031,cruise,
19,U08,12127.493156738281,109.23206409518122,23.01096590222367,281.6828918457031,cruise,
19,U08,12137.493156738281,109.23267029277183,23.012194103335506,281.6828918457031,cruise,
19,U08,12147.493156738281,109.23327649036244,23.013422304447342,281.6828918457031,cruise,
19,U08,12157.493156738281,109.23388268795304,23.014650505559178,281.6828918457031,cruise,
19,U08,12167.493156738281,109.23448888554366,23.015878706671014,281.6828918457031,cruise,
19,U08,12177.493156738281,109.23509508313425,23.01710690778285,281.6828918457031,cruise,
19,U08,12187.493156738281,109.23570128072487,23.018335108894686,281.6828918457031,cruise,
19,U08,12197.493156738281,109.23630747831548,23.01956331000652,281.6828918457031,cruise,
19,U08,12207.493156738281,109.23691367590608,23.020791511118357,281.6828918457031,cruise,
19,U08,12217.493156738281,109.2375198734967,23.022019712230193,281.6828918457031,cruise,
19,U08,12227.493156738281,109.23812607108731,23.02324791334203,281.6828918457031,cruise,
19,U08,12237.493156738281,109.23873226867791,23.024476114453865,281.6828918457031,cruise,
19,U08,12247.493156738281,109.23933846626852,23.0257043155657,281.6828918457031,cruise,
19,U08,12257.493156738281,109.23994466385912,23.026932516677537,281.6828918457031,cruise,
19,U08,12267.493156738281,109.24055086144973,23.028160717789373,281.6828918457031,cruise,
19,U08,12277.493156738281,109.24115705904035,23.02938891890121,281.6828918457031,cruise,
19,U08,12287.493156738281,109.24176325663095,23.030617120013044,281.6828918457031,cruise,
19,U08,12297.493156738281,109.24236945422156,23.03184532112488,281.6828918457031,cruise,
19,U08,12307.493156738281,109.24297565181217,23.03307352223672,281.6828918457031,cruise,
19,U08,12311.720296400334,109.2432319,23.0335927,281.6828918457031,descend,S001
19,U08,12321.720296400334,109.2432319,23.0335927,261.6828918457031,descend,S001
